Unnamed: 0,predictions
270759,4511
670162,7655
112249,5478
429117,5538
579676,2668
245976,3910
388851,4766
459926,5776
635041,4631
493536,6263
159701,7863
295054,4119
356279,6018
500371,4378
231494,3326
284352,7939
350475,7119
222245,5721
9047,7205
205472,4601
499545,4104
300630,5265
163356,3977
641255,4537
294093,6974
613444,4573
444288,7321
30059,5580
168336,11446
401478,4536
353733,8038
271,7700
95294,5225
365169,3811
608307,4976
23802,4358
567969,5799
386050,3640
516362,5713
338680,3840
78521,20927
112589,4793
624334,4684
473234,5084
643281,3515
139996,9480
155067,9117
34871,4202
388160,6512
44322,4794
373572,7869
26241,5925
418461,7231
77365,4091
535642,4376
576659,8940
36137,5953
125627,12380
617192,4074
313028,4760
498393,4907
239396,5422
608857,6516
327965,6180
112455,3106
58790,6649
676718,5655
706757,8380
268128,7138
186010,3983
426690,4950
701308,4349
172140,5357
18150,5494
115173,7176
557371,5526
283032,6379
610571,6964
226052,4444
99640,6049
21994,2591
36702,5081
396459,5419
261640,8415
336183,6560
73329,5248
55132,5135
226761,6634
50781,16694
427060,3452
523522,4372
471312,9363
561612,4727
52906,3356
246278,4617
629666,5832
59820,3641
224393,6238
598868,4377
22109,11704
177582,5320
293323,4250
636081,8183
582112,5861
402604,6123
604685,4992
179314,6560
461986,3511
419929,3694
349683,4008
460013,5113
439954,8650
662592,6039
466213,5383
398947,10606
280736,6413
684837,6330
640241,5540
294184,9085
394635,6401
595575,11396
182234,5389
676658,4578
639814,4663
340237,7243
368944,8476
594896,6812
675979,4986
487993,4524
474026,7787
118921,7521
232051,6201
507996,7529
620042,6302
666843,6341
320481,6384
606239,15911
529019,5015
262514,3322
311259,3138
473083,6205
221199,7638
89179,4747
168728,3403
143284,4468
220070,4948
659598,4317
68224,6830
582040,4586
511585,5153
208803,7260
274871,3436
275582,3846
338882,5224
273322,13299
646470,4054
649564,3873
354442,11377
68969,7128
683356,5918
517155,11663
212827,5184
54181,8112
674856,7591
159624,3734
515519,4904
678727,6433
287544,3028
597902,6066
586964,5767
338316,5496
51667,8967
5826,8640
695740,5378
280226,6546
599852,5421
313217,3699
670770,3975
108925,7694
143674,4640
305578,9479
268987,9400
672658,4485
698112,6021
90487,6132
581635,9799
443155,4316
137409,8679
226402,5098
168276,4893
76341,2532
159290,4273
69130,8483
370095,3521
526933,9380
563644,4214
331749,4316
558516,7229
368289,6714
471616,4174
253506,2626
214122,6099
350625,6045
74936,3486
195603,6312
533670,2554
28342,5482
448807,2472
542753,5894
593194,7911
704882,6141
53908,5004
371081,3257
174466,2005
110696,3437
108033,5562
434440,4245
292456,9060
425807,5143
280529,8153
450634,8254
258952,2965
60659,7581
187176,6736
613665,6331
66020,2224
93914,10441
699989,0
328704,11
250018,0
25491,11
654293,12
700023,0
447690,0
5132,11
35896,10
667204,0
212987,1196
535454,15
158834,0
641676,53
585164,0
16894,21
651858,0
446392,2773
72673,8
151508,0
617940,1
462584,0
689762,0
468076,0
27397,26
704530,0
236567,16
616880,20
326696,0
662241,0
630872,0
58121,0
527290,9
627723,0
321997,6
573061,0
185454,0
537589,2
450023,0
229951,0
228981,1
516903,42
564540,0
537105,0
197817,0
551084,0
307842,0
54862,60
145188,20
413910,0
389575,10
393281,24
150451,0
54719,0
548938,0
46168,13
160986,0
296823,16149
654672,0
676863,25
338503,4
664926,0
114617,0
239637,15
440759,1
43669,0
217100,0
670580,1534
170924,6
590098,3
619523,0
449773,16
257535,0
406148,10
647732,9
110541,77
325291,4
461111,8
616506,19
569179,27
320173,2
366497,17
76064,0
385969,0
348604,0
221655,9
18417,0
180771,14
491914,0
94840,6024
520963,5151
469759,8743
410413,11398
390152,20975
329540,8773
298856,10097
81663,9568
64024,6896
15683,6001
513214,7560
182891,4438
644090,7067
85140,10702
142953,9948
133942,7712
188310,9593
627951,22646
475012,4140
366479,16587
115754,10184
213970,10115
24372,5689
402478,10734
646147,8906
204983,7008
537636,5647
383558,24665
15419,15455
33147,7342
161950,7591
13188,8458
644696,8359
498642,7195
254313,14204
502786,8636
57079,6327
84958,6848
362859,8285
36732,9613
642062,10003
311742,9157
357370,6492
24290,8370
258264,6170
438277,17422
6248,12377
407909,10273
547985,20408
191644,8607
129510,9485
424538,6620
350114,8314
11587,12834
20544,10124
18520,9813
592893,9446
691386,7170
243260,7879
555600,5944
474535,8899
558909,5820
476004,7547
503865,8940
607164,6301
243132,8606
610667,8256
140221,13020
408010,9097
580626,7763
470392,17008
570124,8488
442376,6680
514029,5570
170006,10254
688344,8192
704355,7991
456768,10111
418563,11930
146843,13060
563019,7505
598400,11756
692237,8743
585707,5384
27161,6778
279152,5806
363753,7718
83609,5993
599293,4563
462990,6251
378825,8521
684472,2453
539347,8502
196045,8796
653381,8020
196517,10585
212661,11444
698923,6276
64765,4789
470628,9398
597312,8129
80218,4957
605122,7182
139016,4884
376414,8851
284920,5818
472324,5453
471833,7978
447878,6236
78572,4231
400452,5240
512128,4553
531251,5942
638615,10297
245953,6166
273500,9038
166544,8621
506441,5913
688925,7702
231220,7812
49385,16349
23620,4533
528396,8026
364041,6168
428040,8872
654724,9051
243827,10952
598368,6285
665495,5151
122804,8131
549973,6754
557305,13289
13979,6814
597524,5446
105001,7517
1372,6441
454514,9404
291694,10015
362388,8747
657230,11810
568877,10052
381281,8054
136974,9072
440033,5274
407520,5629
284112,7050
632219,11209
11874,6312
14217,3001
165435,7552
116050,4463
589159,4060
56816,4992
269491,8027
132079,10564
524502,7280
105071,7321
606422,9063
642993,4457
285614,6453
320140,3992
50653,6621
164754,7169
97450,6411
48609,5196
538503,3690
16021,8923
261903,10097
294110,8210
180526,10538
400939,4824
597052,12100
36863,14653
704304,5343
264009,7197
699484,6352
529033,5411
40963,7135
560552,9250
363226,7348
636010,8500
106641,8688
74602,4753
435761,10073
413750,6061
125837,4115
647278,7581
542443,4782
467765,4557
446062,7236
41403,7765
382371,13484
379356,6997
211998,4451
501590,4418
406554,5149
111817,6195
248314,3109
506194,8551
367358,7272
112128,4110
180356,5940
223691,7133
591766,16873
634511,7092
563251,6291
178276,7076
274734,5938
117180,7117
480393,14029
145773,16156
573712,6421
130720,11340
150371,5113
310821,5207
669606,5705
525072,8746
490714,4845
43267,4978
280473,5592
368791,10993
156362,5974
165231,6051
112522,5126
254196,6877
682988,6941
448216,9158
184316,5441
556544,7012
626864,6065
671797,5418
456557,6209
7362,8819
583526,7652
471163,4648
492598,3585
629271,8569
610880,5276
23713,8225
74280,4106
537835,5300
467857,9730
307578,6765
487722,6980
403462,4696
198848,9227
560267,6914
511062,6593
280834,4997
659223,5079
4792,8017
400104,5934
96141,8068
596798,6163
683770,5550
527447,7727
500685,10602
573243,6401
183930,6478
493287,4947
162922,5554
530037,9759
500422,5113
583110,7651
533062,5532
601256,5085
289918,6588
410687,4146
283664,9563
537566,4871
409695,3539
583531,5996
112487,10858
248821,4939
388948,7078
129273,5258
213490,7066
498014,13739
367361,5388
625509,11050
121910,7471
122425,9486
28188,7220
165997,5916
175517,7093
328407,5085
82258,5522
443904,4608
627998,7791
641633,4670
624341,5913
660790,4117
694740,6406
611592,4517
112585,6582
273143,5615
674468,5070
372282,7203
62106,6541
402360,6278
40281,8759
590175,10330
564997,7725
393289,8294
229115,4909
40566,5416
672871,8733
298432,7346
285378,7553
265490,7200
662872,6209
124623,7670
546648,5345
513117,8310
352503,7079
113267,6837
603857,4268
7560,10402
502458,5832
507657,8270
128959,7930
155749,8641
72079,5176
478161,6790
573535,6412
578742,6800
230363,3901
621567,13080
28923,9455
377705,4690
574273,6305
558981,8940
144687,4932
16149,11182
206961,8863
224268,10131
531592,7854
169355,9381
660781,4668
631078,6474
267624,7067
351458,8658
282404,6758
326828,6911
700379,7397
58701,9180
572999,5135
528070,6733
152633,9315
519512,12823
579349,7336
160680,6219
549491,9149
98995,6279
232662,6704
515742,7728
419535,5181
517702,5765
168417,5330
29467,6989
647821,10208
437776,8729
413116,6513
565012,6532
599655,8475
101351,8111
419136,5439
277747,5824
697687,6534
148842,4022
338812,8316
256445,4075
482639,10748
567658,5939
190631,5792
356951,6374
142153,10651
630383,9733
25183,5116
631547,5121
378976,3924
204072,4343
92918,12435
2408,3780
203471,4672
689343,7530
60101,6064
227695,6115
50590,11922
152920,8081
544195,8433
672869,9517
661297,6010
498982,5999
241901,4754
403703,4360
48271,4186
427124,4216
261931,2358
75665,5980
333525,10861
610240,4037
384979,6027
326941,3015
418824,6701
300176,3743
555370,8519
474190,3245
169695,7059
442158,2226
113337,4967
506828,4449
526084,5466
406633,5929
235991,3539
417370,4698
218179,7479
392727,2488
632103,5158
429481,8045
624377,4086
291235,3735
158220,1183
707238,7113
137259,2635
709255,7542
97143,4198
418077,5424
176340,3188
100763,5395
342742,2941
298707,3115
367029,7685
444487,7411
479514,3839
504847,5790
294744,7167
206204,7421
64228,4566
209281,6218
627515,6963
292031,4409
201368,11204
20592,6983
170328,5323
702655,5864
457026,5144
415489,3631
193056,5260
413186,7906
297112,7688
213446,3347
710293,9428
171761,5417
125313,6510
572424,10693
565368,3781
555028,2170
559865,6596
108862,5051
639401,2264
115720,4744
671304,2772
177815,7960
311820,8729
608159,17
672563,14
185458,17
288817,0
302950,27
550094,0
586433,33
322800,0
496357,12355
122464,0
73431,0
668997,0
280339,0
459598,0
353746,14
637592,6
467140,0
258939,0
96012,0
607670,2
381138,15
43403,0
651788,0
520766,0
708452,14
169407,0
517638,0
344128,53
40932,0
211361,0
560489,29
390972,0
662557,0
199617,27
610305,0
596897,2741
194398,15
429665,0
116140,60
321826,0
353852,16
482734,20
661532,15
699729,22
314330,0
564951,0
275318,11
162847,0
706036,21
696144,0
201985,0
635498,7804
372966,0
30513,20
320297,4
451871,0
59615,9
103290,0
269753,0
374061,0
551874,0
160455,12
269608,0
469490,0
326709,0
337811,3
275412,8
197188,0
626874,0
349608,6868
224245,0
291744,13
571143,0
145507,4
92877,4
246915,16
631130,0
78660,0
403786,0
615236,4
358673,1
1646,9
77432,0
467972,0
3694,21
330237,0
374164,1
57957,0
58171,10
187432,0
625327,3756
218565,4980
394154,10750
65740,4618
279445,6871
178777,5815
622099,7108
396430,5527
222090,8981
223260,4185
73376,4846
510331,4570
506707,5578
20314,4915
408023,5519
668057,3994
622995,4563
44570,7497
673903,5035
380973,4004
488336,4170
388083,6375
699988,5066
488619,5200
31761,4736
362867,6732
132623,4008
22705,12235
273232,9989
551965,5739
173653,4958
92396,4832
440337,5326
669400,4128
301827,3418
666039,5734
318881,5747
580950,4741
672932,2635
143889,7749
289585,4959
564306,4483
536811,2815
372401,5486
476260,4839
700604,5097
500595,4413
568402,6070
644190,5414
652535,7804
553193,4622
155156,2740
102225,7004
339285,6285
29775,6519
351043,8613
379323,5349
462269,6640
617095,3262
572247,4652
6383,5799
224685,3176
654426,6574
191298,3683
120464,3911
225770,4073
379961,4339
603751,3154
483232,7031
95234,4384
492873,5751
196902,6168
240763,6625
24130,5109
216774,5415
261996,4480
99809,6327
72517,6854
693984,4638
64704,4301
344572,5071
415756,4779
666534,3045
316315,5058
296527,3424
65836,3695
696730,4105
341258,3386
498941,3497
29914,6897
554421,3042
456232,9012
257055,4411
245038,6084
388756,15353
35787,7267
678178,3148
538247,3140
368214,4315
304063,2301
37879,6389
160955,3903
647443,4956
603185,4850
676694,6762
505056,10064
233647,3138
446063,7225
350334,5013
381687,3546
97871,9629
333230,19969
301954,5338
648414,2872
10393,3557
681092,11186
181179,3830
332431,5765
540747,7658
249368,3111
674901,4933
161613,6048
694013,6705
267599,4712
8403,7317
681982,6323
36412,2775
547747,3436
380943,3759
144958,5010
621330,4058
134638,5389
649556,4696
18585,4584
258512,6219
97185,5620
530895,6697
419148,4256
580766,4045
363345,2818
368197,6507
201629,6089
190715,3377
99228,2981
625730,4194
512722,5166
551434,4258
418611,3748
521953,4396
130058,2681
601658,3958
600489,4862
114041,3613
66474,7926
462223,5449
493457,4945
539842,8607
557608,11675
181421,6009
242286,5379
433153,5869
494577,5589
705599,7641
48363,11157
320735,5460
465028,7810
178096,6790
462957,12896
44269,5344
188770,5991
154719,4927
315502,6066
517001,15374
603233,7528
479121,8763
279661,6521
442914,5289
583036,3822
236770,5941
426472,8285
469717,6930
45826,9649
128305,5515
122150,6053
308184,7112
453575,6307
336661,5648
423165,10375
352024,8800
239773,9329
606389,5747
361633,8978
22958,8669
267951,10357
698947,5519
424362,8975
483392,7951
318082,4972
614609,6875
133073,6960
473967,9529
437685,10989
175473,3613
306115,8872
675742,5413
625726,3798
709380,8965
429812,4958
248094,6939
544729,10680
217124,6631
132760,9418
658977,6788
535702,6991
569459,5325
278786,5395
3357,7363
558430,6619
397551,5144
311619,4827
672800,6882
514508,6638
45048,15
606202,0
457308,47
544438,0
251798,0
134852,0
149739,0
539959,0
481831,21
529409,0
82971,0
82084,0
642359,0
208571,0
496800,31
12075,0
423097,0
208987,0
589141,5
266913,0
448417,0
263633,0
497892,0
535451,16
71939,20
355358,3
299522,138
126664,0
422440,14450
623837,0
288460,20
473371,0
401894,0
646984,0
93444,79
152556,0
347653,0
577175,10
557354,0
652018,0
533877,0
410919,28
406551,0
199295,42
670187,9
260121,0
145950,55
30962,11
490701,0
682242,0
30437,0
138014,3
621268,69
333891,0
184697,34
50530,7
364466,1
434062,43
565019,0
157844,5
84636,18
27293,24
470004,21
430843,0
386268,0
312534,41
488896,0
129304,117
262672,0
245242,53
431762,0
556588,0
412545,0
498827,0
42192,2
557003,26
183727,0
256683,9
344174,1
36826,8
444173,0
397226,0
167923,0
3170,12
658854,9540
645085,7749
441548,5042
670573,9930
344559,6049
553905,7836
597342,5263
429633,5362
453009,9623
476312,10812
117358,15164
238692,6454
406894,8798
129788,7485
147926,7548
620998,8749
345060,9257
241671,15661
652797,9113
706439,4410
584553,11847
495271,8217
539279,5580
423320,10804
593644,7790
485811,6581
367213,15468
631916,8714
229179,11247
422444,3797
535335,10564
384940,7342
337091,8407
588317,8288
235965,9902
566663,10094
421766,8432
116756,9064
32778,11983
299220,5340
496149,5990
172407,8340
444558,7959
226295,8510
457981,7645
551718,12903
550461,5843
614265,5497
122945,8835
219425,6270
271631,10691
599989,9719
176312,7278
108243,5005
508906,12986
258301,10526
343220,7962
220274,4656
505464,6449
74121,11528
441001,16476
163702,7992
567333,6803
439563,5130
249870,11712
90803,8771
2188,7737
509258,8977
699,15325
638706,5239
353344,11148
67822,6727
368364,9735
356670,6740
89386,3763
118832,4709
170816,11393
668337,4487
625261,7129
116170,9566
507785,3572
74492,4361
588738,6961
685269,2321
433496,3817
377165,4800
505849,5456
291241,5955
594557,11160
643997,7620
405505,4019
120650,4446
634848,9061
560637,5216
220119,6424
253514,7921
105684,9633
111925,7067
425561,4761
487847,6493
422432,8648
210348,5304
256204,11202
173197,3810
218398,11864
537033,5619
454536,3935
601121,6283
162476,3125
284008,10477
9408,15622
549577,6854
458879,7996
623138,4648
306145,5342
77924,3271
539688,10810
26137,5146
95659,4624
579562,9363
364076,8895
16203,5116
238728,5903
460797,5229
428327,6245
612403,4308
55318,6568
105006,10546
37632,4367
148492,4992
298944,5539
194909,6527
670699,5661
624130,6147
180520,5363
458029,3968
699937,4147
649816,3157
39612,16581
200088,4989
577232,15287
64727,0
292042,0
697131,4
179032,0
29733,0
60826,10
465854,0
236331,0
514765,10
54399,9
242734,14
481614,0
463908,0
487534,13
194002,0
642167,0
41266,0
250696,8
263136,14
500600,12
355943,10
45090,0
343434,0
657760,13
62579,0
169749,19
343675,0
96413,2
264617,9
227289,0
226994,0
550267,33
660035,17
368153,6
25293,14
279838,0
400986,0
15819,3034
566425,4
485872,20
299246,0
137664,11
237012,5
183500,0
379778,6
184591,0
415743,0
391219,0
496799,0
354455,0
37873,0
395685,0
583691,36
14311,0
697595,0
126352,1
21603,0
510528,0
295509,0
648447,5
554584,33
532831,10
540666,23
49243,53
514576,0
373039,27
557814,10
317789,23
387177,9
588708,21
281478,11
194217,0
280699,0
318075,0
463428,0
413257,9
52344,0
324264,20
355560,0
374639,0
488919,5381
320628,15506
430379,6733
56334,14532
418348,7410
659705,8765
645112,4966
131481,12800
181891,9865
689197,15107
391130,9833
447307,7214
224736,11574
436330,6404
87726,15960
365577,5220
680752,9705
655117,11100
444212,10532
160355,6757
326212,10013
631636,13570
708343,7379
523128,8323
627765,10292
34523,10905
517981,9125
491855,8619
277249,9956
276933,8811
243152,11227
425757,8894
408354,6462
103799,10035
523188,12940
30332,6299
18206,10414
490240,10143
510014,13795
555437,9309
707519,15935
463239,8215
267806,5227
670141,8136
450085,9200
1117,13277
442644,13529
570246,4465
70275,7606
253437,7897
176876,6840
543216,7334
517604,10803
125428,7736
415612,14017
358164,6722
98656,9401
2300,8469
664036,6543
351316,10564
138462,7874
527996,14526
417880,14950
482627,21764
268073,8915
607374,13522
621894,6417
141229,13501
594208,7621
482730,10844
463747,12698
522684,15717
53790,8321
528180,6126
495667,8530
223673,5445
643342,13825
180945,8359
130213,10181
414657,5865
447837,8459
177396,9301
380039,9736
675443,5926
456251,10843
636585,11093
317980,4767
695529,6825
83439,10587
177357,5382
3975,8855
36067,10288
30941,4986
145146,9376
333059,7754
490538,7091
300653,14800
14566,5554
43722,5438
624530,7030
227223,6156
439026,8845
475041,6247
350482,7579
286764,5147
261839,12118
365108,8122
695502,6398
491425,7281
330684,9222
367535,6975
216792,6124
666582,9226
592174,13248
554630,7923
185051,6093
417373,7839
707033,11112
91309,8916
172115,11597
617539,4831
464265,13165
353603,7504
624971,5726
354601,7784
653257,6486
565276,9490
494784,12336
374333,9721
623508,7721
61330,8333
436737,8200
224226,6588
364987,6106
464417,8602
93036,9308
594202,9507
390477,7195
552790,6603
654782,8700
150888,14707
468566,10680
155281,3603
485638,9773
167399,5562
627347,8378
642218,13399
385076,7881
151268,5602
29712,9409
32988,9295
222955,9298
25725,6834
226078,10076
229314,10909
272583,9035
339093,11575
229726,5856
687715,8512
397324,6390
615420,5254
134059,5251
189187,6683
365262,3540
289541,8954
104663,6898
334431,7919
368410,11071
473328,7991
138619,7294
106520,6212
406650,9269
487115,7858
469244,8763
33001,10863
15511,8566
656856,10021
535104,5655
570418,5835
446172,8291
7720,8778
559590,7162
45939,7324
13937,4240
481319,11606
334403,7779
513766,7829
548845,5673
68259,8791
421060,7121
636085,7400
458882,4995
49157,8369
62708,9350
700736,9053
676971,4543
356100,4978
585165,19706
363586,11085
389097,7265
107400,11317
446560,19030
472129,7102
25423,6638
694001,8171
521233,4668
251112,5102
618605,4368
351126,4699
315169,6744
710972,6738
646537,7645
155167,9918
193607,9133
454996,7070
460219,5804
322772,7606
661729,8554
98539,10521
523156,4563
166931,7214
699426,6530
684080,10495
628141,6575
564269,9235
73262,8419
277560,7848
609025,6024
401715,9785
629154,5864
558808,6165
368582,6014
490147,9741
288209,6530
11542,2736
330500,5639
555525,6735
427919,5263
611237,6094
550838,8545
106579,6294
183566,8147
5238,8452
242282,8116
90067,8388
547117,7557
425741,7236
93329,8307
120701,11401
147257,8660
438573,7776
3276,10024
346485,6527
658587,11291
556786,9107
450059,5748
114713,10319
607170,6464
470055,9230
353702,9313
673842,6482
48176,9645
303439,7704
302198,10653
559188,8229
77810,4309
660595,4999
527032,3347
708252,7392
282454,5882
525894,5718
627281,8900
531743,5611
287852,8497
475119,9169
134325,11078
75378,5343
367226,7415
237242,8767
603348,9086
571737,7903
506330,9840
548051,8705
128292,6161
329310,6510
423623,3623
239087,8663
502093,6553
209404,4572
383651,4146
157852,7769
85186,8385
419225,6863
166259,7504
675002,6291
31746,6418
408798,6277
446554,5340
27443,8082
679654,5778
621638,6875
174004,6798
261038,6762
571587,9566
255168,11617
369517,5682
515215,4345
169756,4780
155335,8929
76855,6147
292969,8754
691888,13787
15398,8590
212833,8650
250922,8893
480092,5489
380452,6691
27972,7827
219849,5090
432763,8863
164886,5865
108551,6954
601703,8473
457432,7913
545601,5172
40033,4077
352458,4805
17818,8244
423598,8854
567783,9598
366222,6534
558664,6822
258659,7169
513245,12211
679659,9254
42681,7940
112570,5417
414902,4608
3840,9113
447716,12736
472874,5631
437147,9461
688583,5602
462982,6090
132467,13753
113135,12668
596553,8280
567864,9277
562548,12212
13149,6518
691384,6189
472154,11825
402707,14374
268547,8222
178128,7058
64706,7761
429776,6040
611196,12127
546145,5513
694653,8558
513375,9498
208026,6966
688874,6914
35980,8026
463641,6809
635998,6342
376979,9225
624595,4611
264637,5036
617730,9490
40924,6212
606514,10047
76188,7510
493134,7504
402403,12791
359944,4945
154528,6676
503639,10459
710676,4621
437521,10269
144586,14909
488041,4695
102733,5161
543695,6147
246281,8365
365518,6406
342493,4219
562395,6575
139257,10542
457976,6288
93908,4782
704591,4115
593456,7270
549451,5133
504507,9765
473554,4333
421545,5262
638605,5445
546254,4047
144841,6286
356084,6278
97919,3350
362046,4250
72607,5577
7323,9821
679434,4418
658584,7647
271769,8017
260795,3645
658337,7186
59470,7471
595363,5865
97107,2295
529625,2731
158422,11367
11770,6680
383092,9644
475874,1951
597611,1896
260332,7187
316186,5373
590993,6447
286663,2785
491134,16848
211625,4048
225647,6372
143613,5808
330346,7546
559409,4529
12814,5100
383422,3689
107659,5771
193675,5629
508669,5193
18940,3245
609088,6334
35754,4586
450352,3481
347824,8203
229336,9183
399242,4998
37865,4534
660643,7275
546422,3255
495324,3822
49698,9740
406246,5677
305896,2643
155437,3290
606704,5265
710608,3165
508018,4367
161694,6327
398274,6636
100338,4618
332175,6375
112626,14065
310212,2780
664806,3083
180136,8144
354136,5039
636116,5900
540240,3034
387331,3132
159026,7835
209298,10696
1430,6164
150471,6940
618872,0
207180,1606
67674,0
505518,13
266612,4
333773,27
454015,0
592950,0
58569,0
383121,9
201530,8
205844,0
464707,0
253395,0
36132,0
282231,0
530582,0
296491,0
564449,21
610590,14
604480,0
92926,0
442851,13
481367,0
265160,3
471291,0
168584,1
228610,0
72066,0
307879,8
32800,11
295233,0
548687,6
187423,0
13699,15
35292,0
392353,9
612024,0
433390,14
262732,27
634276,0
113450,0
95821,4
59850,9
85825,0
83794,0
454710,0
407076,0
341041,0
160350,11
180805,3
476513,0
632304,0
247001,0
383935,13
437484,0
631079,0
152168,7
249142,0
597774,0
380256,0
218410,0
521642,0
589924,0
128899,0
457867,0
559781,0
139703,0
87796,10
531082,0
525730,10
403898,9
316555,14
220575,0
282015,0
306120,0
492064,15
540441,0
440935,0
576219,2
46995,0
566793,0
701186,14
481034,34
201595,0
365438,9
21350,0
400982,0
640794,41
473828,0
97151,0
675708,0
705615,54
130323,0
162197,0
571441,64
415106,0
100416,1583
484747,36
382883,22
67914,9661
400476,0
539990,76
200207,102
36078,38
312635,25
660243,0
592275,0
113630,35
227620,68
196417,41
320807,0
450229,17
337903,0
5588,0
327134,0
194874,0
270694,0
573059,0
75890,0
463753,0
92175,0
406603,0
276889,2
496525,0
258156,0
406917,98
483768,0
460228,60
509675,0
466687,49
452079,0
79246,25
120007,72
204382,47
696617,145
214264,30
290829,0
307305,0
299243,48
381819,0
238423,0
520698,0
702940,0
527503,0
31390,0
543771,0
626930,0
347056,24
93938,0
498873,0
575784,0
281278,0
682037,0
239889,54
347639,105
646135,0
450201,196
172137,0
300440,16
28633,63
62733,31
675787,21401
197825,65
164147,0
269389,0
161363,7279
149557,7631
146856,4756
495544,3434
518220,5648
258295,7704
85028,4091
534493,5989
170017,7460
94059,5725
77374,5215
334149,10272
569307,8607
495116,5912
10667,6263
67433,9360
202657,3324
79833,5439
505798,5669
261494,17748
188314,4932
485741,8203
219538,9093
223961,5054
449214,9609
607288,5855
700463,6431
672244,7759
263946,3883
442213,5456
172163,8988
574637,8413
27655,5756
584426,3143
612864,5755
434282,6815
314977,8185
439672,5097
34036,4481
70590,7542
582121,8064
633656,7686
472046,9883
890,5231
233444,4086
345045,4415
252231,6638
416058,4312
654533,4150
475004,5172
471471,4705
215925,4394
637606,5565
166474,5771
32130,5482
388338,5853
108643,6239
258406,5991
507355,4133
382804,9359
329931,5432
252401,5005
33344,5392
208289,6361
235801,4033
50356,7437
216288,6745
70703,4619
589865,16916
649759,5466
15072,6061
69872,2134
177079,3388
196861,15842
109136,4971
319143,5273
589662,7998
335173,5343
617477,5098
702534,5389
67765,4964
397614,4121
609474,8985
594453,3273
434214,5192
458642,7683
292448,2585
69333,5311
101029,4004
207393,6066
592469,8865
501085,4361
679058,4675
73318,6885
553693,6072
520936,6459
401927,5198
551813,6624
374468,5118
346902,4946
144010,4648
403661,4375
407572,3611
30138,5772
428743,4566
310452,4231
693123,3983
440900,3547
639907,3690
513100,7475
280863,6105
410275,6654
532524,10054
362996,4944
542964,5882
308299,5346
421612,6468
600475,15043
108376,6153
264562,3677
474855,4253
52619,6031
512350,5876
539708,4195
527048,3354
134714,4881
586004,4304
655853,4073
685880,5111
169674,7460
358582,6668
512819,3290
691897,5548
545006,5912
275453,7483
210278,5393
122231,7266
338458,7550
49479,7477
518648,7923
508965,4788
545693,4362
17988,8520
107521,4685
38848,5369
209274,7923
588578,5699
218634,4258
409043,3674
331414,6881
324489,5472
417346,5582
419919,4859
350507,2478
182723,7243
685240,4486
107514,5374
161063,12479
314663,5755
400670,9245
102147,5484
492776,4531
582419,5408
200074,8348
539340,4726
331800,6875
679638,6737
88215,6556
222068,5324
37011,5761
473038,5376
39676,6751
546125,4464
482553,5463
572505,4154
271619,5214
176941,4151
206427,13764
613505,4810
14756,7385
503754,6934
672599,5729
238913,3093
537112,12275
82290,6993
482914,4141
250173,4117
350663,5676
646889,7194
108149,6108
285706,7201
343480,4865
341735,8216
377907,7506
578038,5104
49140,6015
539355,4946
160233,7911
251949,9303
225879,6556
26923,8498
55408,6625
618917,6232
170596,5901
652072,8164
477359,3163
116565,4927
506637,4748
677558,10172
552618,6822
47575,5142
101266,6281
340217,6560
632457,6662
237227,5992
620815,8698
296026,7838
525502,6222
126312,7705
130979,5668
446578,6955
443145,6119
151905,3754
121177,4418
634199,5192
12060,3608
517332,4832
55684,8944
523080,6822
355023,6317
436875,9300
455525,7684
168132,3429
12622,6183
635341,6680
60580,4329
250022,5827
644482,5202
19849,7035
458097,7886
185549,4326
709997,6787
576737,4898
308669,4880
44098,5987
226309,5342
146751,6339
636756,3846
474247,6510
620438,3682
565692,4817
363515,4371
8583,4752
254622,4635
495043,9745
494121,6164
529785,8867
29304,5146
589911,5751
474669,5281
192198,5837
664703,4567
671085,9407
204339,6380
133070,3680
168087,8490
413389,6487
111631,7184
404061,5363
277949,4128
53361,6029
8776,19439
72302,9349
683902,8564
513266,11392
394103,4987
553304,5381
401488,6256
494496,6137
241322,6556
336168,5540
467832,6367
705459,5742
72572,6204
424690,6032
378912,5283
184829,4780
21058,4609
501526,9566
343711,8090
12775,5171
361295,11555
402502,6606
172754,5422
132132,8035
231135,6016
376873,5995
210317,6420
41612,6237
570902,5124
168866,2062
375273,7521
587848,4905
638773,6395
72840,7756
51964,6508
292964,7455
490042,8622
107882,10429
253855,8426
344014,4226
238221,10602
703472,7335
582452,4424
205929,3827
166656,5283
7518,2841
355755,8292
43706,6142
31168,4529
260550,8940
136790,7166
290924,6847
138271,5169
49701,3713
554721,1663
87470,1677
287042,4541
239567,6670
179551,4157
314899,2840
152274,2569
183825,2162
351227,6684
238583,13358
40316,5795
355926,8346
322760,7110
146994,8693
292095,5000
438744,4951
333925,7870
36359,3689
248625,5270
661185,3079
576341,6608
644720,9670
573626,3502
469037,6068
114233,7978
45954,8681
139386,4565
73071,6960
231332,1865
437370,7025
667416,4722
661469,1980
210765,7815
502910,9955
91479,5910
433023,5685
243940,5728
283744,5151
195533,5331
25241,9433
206086,7439
131547,5234
310528,7876
263687,6931
75810,6392
455003,3531
664595,3310
632214,2950
357953,5782
505394,2698
679743,9604
293079,5451
446243,4272
562027,3091
604876,8980
354602,5605
63747,2595
