,true_index,predictions
44707,447925,5355.75569456399
44708,447932,0.0
44709,447957,6807.284710372932
44710,447980,8290.749435944099
44711,447986,2829.446771289521
44712,447987,10501.04664639195
44713,447990,10722.635979400446
44714,447991,4960.060415796913
44715,448024,0.0
44716,448035,9978.68854348294
44717,448041,5165.828957225952
44718,448051,5138.970997515099
44719,448057,7453.591701543141
44720,448066,6692.263440816934
44721,448068,0.0
44722,448069,7856.128512698828
44723,448073,7369.506830420729
44724,448076,5964.669403716908
44725,448077,5031.369142184208
44726,448089,1862.6700315693122
44727,448094,4728.65908614371
44728,448098,5295.41198477878
44729,448107,0.0
44730,448119,6709.199649116196
44731,448126,6238.163849580473
44732,448134,4582.634969072675
44733,448142,3962.640259700603
44734,448148,10645.334446806966
44735,448155,8297.707054577819
44736,448170,6631.036547299961
44737,448185,5878.834532246272
44738,448192,5910.632059171017
44739,448195,7306.631435586514
44740,448205,5233.434335929578
44741,448216,7652.926023192855
44742,448256,4480.097527738714
44743,448285,10835.9258165503
44744,448287,0.0
44745,448292,5469.308494456408
44746,448293,0.0
44747,448295,0.0
44748,448306,7816.377856681607
44749,448307,8482.731893547174
44750,448310,4264.8193825996395
44751,448315,7445.845795151132
44752,448329,0.0
44753,448331,2617.943633025098
44754,448334,8569.467272522981
44755,448344,0.0
44756,448349,7217.984022458175
44757,448351,5880.111056220517
44758,448362,11501.330175215706
44759,448372,6608.987407806954
44760,448394,8448.444373626176
44761,448401,8150.674756470506
44762,448406,0.0
44763,448409,3557.615435269332
44764,448417,0.0
44765,448423,5853.129754313897
44766,448432,7064.483169515552
44767,448446,3733.437944519835
44768,448451,5930.893082880379
44769,448467,7836.609870639926
44770,448470,9165.115629125554
44771,448472,5354.4279601975
44772,448473,4469.100532773904
44773,448478,6755.98480984845
44774,448504,0.0
44775,448511,3771.585072959333
44776,448518,8241.386150276368
44777,448527,2474.7023707250437
44778,448530,0.0
44779,448534,5969.306806340008
44780,448537,15388.998359247746
44781,448541,0.0
44782,448554,8205.17294944963
44783,448555,5307.330885307369
44784,448567,0.0
44785,448576,0.0
44786,448578,6710.621192914755
44787,448584,5927.392938637254
44788,448617,10180.143585261263
44789,448625,0.0
44790,448633,4604.387567317762
44791,448635,8116.3530495417435
44792,448636,6676.700316297673
44793,448642,6500.02034794138
44794,448665,6495.434183169668
44795,448672,5207.844657899754
44796,448693,0.0
44797,448697,7925.814288886497
44798,448717,9721.316811587983
44799,448720,5537.856288330842
44800,448721,7432.116228752645
44801,448724,5127.500644252548
44802,448725,6669.563869441169
44803,448738,4579.220861095481
44804,448741,5001.753176173421
44805,448744,0.0
44806,448746,10956.469900696316
44807,448747,3278.82583492229
44808,448748,0.0
44809,448759,6299.806005454514
44810,448761,7251.399102481502
44811,448768,8317.893339871916
44812,448775,5714.688467572839
44813,448784,0.0
44814,448807,2034.1834878981122
44815,448855,4803.044227055109
44816,448867,7276.389941669854
44817,448873,0.0
44818,448875,0.0
44819,448877,5445.722529251419
44820,448879,8931.724206314195
44821,448881,6199.1121176644065
44822,448893,9698.2176622447
44823,448900,3810.169826845272
44824,448930,4707.1173441307565
44825,448935,0.0
44826,448950,4882.433896750639
44827,448968,9674.322861182718
44828,448974,5617.116413431274
44829,448979,4405.417675628565
44830,448981,7549.722531711053
44831,448984,0.0
44832,448993,0.0
44833,448997,6456.808651938398
44834,449010,7415.796289580534
44835,449033,9283.920078765781
44836,449041,7001.903970776859
44837,449046,0.0
44838,449054,13822.869136694628
44839,449058,7817.633220296713
44840,449060,4550.7260556416895
44841,449062,5672.676329948614
44842,449064,7323.028705169513
44843,449069,4374.917684911131
44844,449077,4938.559635649245
44845,449080,4913.661945997607
44846,449104,7837.41307985053
44847,449114,10075.130384423732
44848,449118,4981.432089827934
44849,449133,4998.573971421425
44850,449135,6803.45166032776
44851,449138,11052.239686490992
44852,449150,5451.81230844231
44853,449154,9851.704175451447
44854,449159,6086.9834014521175
44855,449167,5978.372549963792
44856,449173,8975.789303743735
44857,449174,3035.6819848256528
44858,449192,4833.863892958624
44859,449207,5040.544917694019
44860,449209,0.0
44861,449214,9696.58422636197
44862,449230,4634.960119062681
44863,449232,5960.781084653791
44864,449259,5997.245616729958
44865,449262,4390.4718063879445
44866,449277,5092.293705966104
44867,449280,7881.811914867838
44868,449312,6959.404478797998
44869,449327,4892.962364252964
44870,449335,7068.1551109532875
44871,449344,5687.382033017646
44872,449354,4163.630684781606
44873,449399,0.0
44874,449413,3704.4889926761903
44875,449421,9499.499722488938
44876,449425,17863.11574574532
44877,449438,7003.586904131616
44878,449442,0.0
44879,449449,16229.132020642166
44880,449460,7124.084551179205
44881,449462,10028.473109975654
44882,449468,3760.682038149619
44883,449469,12379.739652485605
44884,449470,5005.19256576863
44885,449475,5635.7598302655815
44886,449493,0.0
44887,449510,6419.594026799593
44888,449535,5013.592464609717
44889,449550,0.0
44890,449559,7434.8410368207215
44891,449567,4840.901398923939
44892,449570,5154.679419524866
44893,449582,8884.961429015122
44894,449622,6826.772357921348
44895,449629,0.0
44896,449648,4512.564578186783
44897,449656,0.0
44898,449658,7672.92837586137
44899,449667,3487.7780698878096
44900,449671,8549.47483018119
44901,449681,4101.188166697614
44902,449687,9452.624160890036
44903,449690,0.0
44904,449696,9246.097376094163
44905,449698,9012.888192278218
44906,449699,8391.308188058574
44907,449708,0.0
44908,449730,9001.972120941271
44909,449738,3207.626465280064
44910,449740,9373.278355796921
44911,449741,4826.742019537945
44912,449753,6586.79965304356
44913,449773,0.0
44914,449845,3685.8911684938876
44915,449850,7472.252260031253
44916,449867,0.0
44917,449870,6393.925687760014
44918,449877,6539.594701442669
44919,449879,6869.129699788223
44920,449882,0.0
44921,449885,12025.819885992638
44922,449889,9217.30206057593
44923,449892,9004.739329999295
44924,449895,4254.286930803387
44925,449922,5195.460380533584
44926,449942,6811.7870470832595
44927,449950,9809.281950554669
44928,449953,5745.131001386058
44929,449984,7712.038688770946
44930,449992,6915.0616970542715
44931,450005,8405.697304509984
44932,450023,0.0
44933,450026,7190.304253689321
44934,450037,9173.937727831977
44935,450057,10448.448770595724
44936,450058,5543.486089645972
44937,450059,4939.318240703926
44938,450065,0.0
44939,450067,0.0
44940,450070,14323.767077658486
44941,450078,9447.197402211534
44942,450085,11192.00140201148
44943,450091,0.0
44944,450092,5001.417008175318
44945,450094,0.0
44946,450101,11478.080926375547
44947,450117,2523.044031354008
44948,450153,9081.645567245301
44949,450189,6605.63893429717
44950,450191,7619.47750582914
44951,450201,0.0
44952,450215,0.0
44953,450221,5811.7424283536675
44954,450229,0.0
44955,450236,0.0
44956,450251,7081.515279212384
44957,450254,11538.462923349702
44958,450276,0.0
44959,450281,4946.293228843088
44960,450298,5403.907312789066
44961,450306,4857.369166598292
44962,450310,4930.240229330613
44963,450320,6020.569199759307
44964,450323,3588.3948441122197
44965,450324,6871.57892537077
44966,450352,3580.962458784274
44967,450370,5320.180847104511
44968,450380,3442.7708175079465
44969,450428,13437.116196957219
44970,450442,6962.3674220252515
44971,450461,5674.972387856309
44972,450462,5580.131927261463
44973,450467,0.0
44974,450475,5230.876075821503
44975,450487,7337.4046068949365
44976,450501,6046.233424795726
44977,450509,6773.621838244625
44978,450511,8027.101114261308
44979,450520,8069.306946493204
44980,450536,9837.758503887268
44981,450547,0.0
44982,450555,7355.054898854411
44983,450560,0.0
44984,450575,4466.912304247489
44985,450582,3670.134987972662
44986,450595,0.0
44987,450601,2685.8221053878246
44988,450602,8549.310707828889
44989,450605,4830.857294602149
44990,450622,8142.765831631721
44991,450634,9766.18071029967
44992,450652,4819.377204289346
44993,450677,5895.423517258138
44994,450679,0.0
44995,450683,4305.7267659886975
44996,450707,11019.330323080449
44997,450715,3878.7374128598835
44998,450717,4260.063458611628
44999,450721,9741.542456123752
45000,450722,8329.306803794472
45001,450728,4876.5297333814615
45002,450738,8217.102655466255
45003,450745,7822.424738463096
45004,450758,10888.302927917892
45005,450768,2635.055009465007
45006,450774,5291.192255784416
45007,450800,5056.524440142393
45008,450804,4543.319177164471
45009,450805,0.0
45010,450811,0.0
45011,450812,7624.939548848086
45012,450825,4032.3028857896065
45013,450829,22624.617499449905
45014,450830,0.0
45015,450845,8560.4566244565
45016,450864,4853.765626363315
45017,450880,6418.061207971157
45018,450885,0.0
45019,450887,0.0
45020,450922,0.0
45021,450947,0.0
45022,450950,6401.682849719022
45023,450962,0.0
45024,450972,8816.71248863006
45025,450978,13897.559921490221
45026,450989,9817.5177039468
45027,450990,0.0
45028,450992,3256.6255413735134
45029,451008,5744.554122116794
45030,451016,8504.637646825062
45031,451024,11432.74244405929
45032,451025,8192.689637221196
45033,451042,6776.066765593603
45034,451052,0.0
45035,451061,6853.329943146591
45036,451064,10514.481669592216
45037,451069,6919.18480959241
45038,451072,7701.10665424226
45039,451075,5618.115751641681
45040,451084,6943.267838486211
45041,451092,8130.926746125774
45042,451098,7591.776920601128
45043,451117,2490.481354481102
45044,451120,10009.591097004733
45045,451121,0.0
45046,451122,8012.29895379105
45047,451126,9509.330093402552
45048,451135,3096.995428355323
45049,451147,9903.608056775247
45050,451152,4920.253925241887
45051,451192,0.0
45052,451198,8276.174365011404
45053,451224,9521.866656979324
45054,451231,9712.887690029813
45055,451244,10970.244639594264
45056,451278,0.0
45057,451291,11325.473023411543
45058,451312,6154.138820187678
45059,451318,7461.781058498022
45060,451383,8350.1692521176
45061,451388,3361.7166087012156
45062,451392,0.0
45063,451395,6257.872268203122
45064,451396,3970.533733867173
45065,451418,10755.549996419733
45066,451432,9215.977207824786
45067,451439,10040.188697769809
45068,451469,0.0
45069,451471,16792.82820611302
45070,451517,8621.031191070068
45071,451518,3767.5657499136746
45072,451525,3352.3246511598904
45073,451547,5210.469934359463
45074,451548,6139.8156591756015
45075,451554,16995.828846752425
45076,451559,5649.045376596591
45077,451567,8141.285860935155
45078,451574,6238.721443776344
45079,451575,4990.72582031768
45080,451586,8089.116804764222
45081,451597,6046.241218044747
45082,451601,8037.498540984187
45083,451603,5079.883151233064
45084,451633,5742.089856356303
45085,451637,4430.987934954865
45086,451653,5483.956336156264
45087,451665,0.0
45088,451676,5237.7356265463195
45089,451680,5998.358061491419
45090,451685,7713.680304438937
45091,451726,5473.560843884409
45092,451735,8619.491839267406
45093,451743,12747.567010442543
45094,451753,9873.668016334466
45095,451798,4020.1516270770253
45096,451812,3922.499599755189
45097,451816,3672.4616990577542
45098,451856,4158.170601710874
45099,451863,4085.042190097703
45100,451868,5899.900587429143
45101,451871,0.0
45102,451877,0.0
45103,451888,10787.68922287244
45104,451893,0.0
45105,451897,12546.857072604347
45106,451929,7931.720291484441
45107,451934,3103.9063839073574
45108,451937,6527.845400839089
45109,451938,0.0
45110,451940,10849.027691454718
45111,451945,6097.043301917015
45112,451956,4880.52682031404
45113,451963,10064.34817686163
45114,451988,5244.679810663424
45115,451997,0.0
45116,451998,4609.3790312158435
45117,452012,2852.9424649181974
45118,452025,0.0
45119,452032,0.0
45120,452049,11816.948974956365
45121,452061,3381.0110468063563
45122,452069,0.0
45123,452074,8588.693778023537
45124,452077,6092.199954563293
45125,452079,0.0
45126,452090,9295.288604916483
45127,452095,7306.724331143567
45128,452099,5198.0196095345855
45129,452120,6747.047901067557
45130,452130,17385.227130254058
45131,452132,0.0
45132,452143,11765.619914810288
45133,452182,5419.9143053903235
45134,452185,6634.328581377181
45135,452191,5785.724861802287
45136,452195,8764.422939995044
45137,452206,7210.221117604952
45138,452210,4735.8764135697575
45139,452221,6385.713506530913
45140,452228,10729.243231470873
45141,452246,8106.7034098525155
45142,452290,7309.561251683269
45143,452294,5602.63928394575
45144,452297,3660.9511489831148
45145,452302,0.0
45146,452304,5293.142892971698
45147,452308,7403.121992353442
45148,452310,15147.829969115148
45149,452321,8120.37858003293
45150,452347,10059.678858539211
45151,452348,7608.514822187892
45152,452352,7035.972992636875
45153,452373,0.0
45154,452379,0.0
45155,452396,6607.497982855875
45156,452412,5730.469814686945
45157,452437,30772.72124444865
45158,452439,4992.775770454824
45159,452442,6118.88736641615
45160,452444,6908.1418540810655
45161,452451,5752.4431718162405
45162,452454,3311.125154767901
45163,452463,4781.329816057761
45164,452471,0.0
45165,452479,3033.5294202604005
45166,452482,5116.840639608167
45167,452493,0.0
45168,452494,5683.229469987614
45169,452509,6319.295850276116
45170,452530,5359.1172242677785
45171,452556,0.0
45172,452567,8579.95800750819
45173,452568,6192.85175638521
45174,452588,8819.07020775298
45175,452637,8075.492914814085
45176,452662,6963.932590192752
45177,452672,0.0
45178,452685,6766.244491952519
45179,452686,4903.864722518599
45180,452718,6723.694982541639
45181,452722,5158.112561157668
45182,452737,4973.901257819766
45183,452738,4249.945301342465
45184,452740,1459.0283692178857
45185,452770,0.0
45186,452771,11610.760351634817
45187,452778,6939.255607410937
45188,452805,5677.608424888821
45189,452840,5371.343692001475
45190,452847,7803.975640227689
45191,452868,4799.357872703093
45192,452871,6494.124394296311
45193,452872,3392.3100445881864
45194,452880,3252.3494724925927
45195,452884,6036.140692602868
45196,452885,0.0
45197,452892,0.0
45198,452909,8481.183344205674
45199,452941,5080.950639075315
45200,452947,14372.080553644197
45201,452956,6362.353688157948
45202,452961,5927.712058580876
45203,452963,0.0
45204,452975,0.0
45205,452990,6255.904997260546
45206,453005,8236.89210993995
45207,453006,4867.600940321615
45208,453009,8655.619574108057
45209,453035,7341.86808785504
45210,453069,7332.436026065573
45211,453071,4942.853194516944
45212,453098,0.0
45213,453110,7788.144381049196
45214,453116,6815.659692341533
45215,453129,4499.929193069349
45216,453142,8939.48143812208
45217,453164,3160.744013551809
45218,453166,6807.660585665248
45219,453194,0.0
45220,453203,3718.972408545921
45221,453204,4993.611731519113
45222,453213,7580.425983347739
45223,453216,5147.654670705982
45224,453217,5215.306296064002
45225,453233,5432.62993833388
45226,453243,6807.499732661567
45227,453249,5858.079757897434
45228,453253,7908.217947239976
45229,453283,10590.472531858017
45230,453284,6254.179143284913
45231,453290,4805.102480964233
45232,453304,4232.586260225441
45233,453333,8487.561402169295
45234,453347,5951.424285700961
45235,453349,6252.184439135064
45236,453358,9807.54622177224
45237,453363,8259.719770916514
45238,453369,5796.697998686056
45239,453370,10602.616840748402
45240,453375,4535.01499921686
45241,453389,0.0
45242,453393,12089.942542544697
45243,453397,4083.0199089335597
45244,453416,9547.557466982458
45245,453422,8656.503907310656
45246,453428,14922.264967338664
45247,453430,17564.062045854713
45248,453439,0.0
45249,453451,7379.760984277898
45250,453452,0.0
45251,453460,5902.87466819438
45252,453462,4803.240753857675
45253,453473,7548.401436613337
45254,453487,7664.595523987697
45255,453495,0.0
45256,453509,0.0
45257,453519,8626.045072658464
45258,453532,0.0
45259,453555,3827.6440351564383
45260,453556,8273.86241693798
45261,453561,6699.991768100957
45262,453575,6975.7093426707925
45263,453600,8132.305100284639
45264,453603,8803.152325525001
45265,453608,11020.481238515938
45266,453614,7088.551981381965
45267,453618,7420.554742310543
45268,453619,5313.819912481106
45269,453629,10208.386126989599
45270,453634,8231.89613283979
45271,453640,5702.053508113393
45272,453647,7944.495614321262
45273,453654,4313.189760784561
45274,453659,7404.595571233098
45275,453662,8093.959410463282
45276,453663,5465.009241108124
45277,453667,8421.352515679351
45278,453668,9292.529543710252
45279,453670,5190.724599536626
45280,453675,7020.762406881608
45281,453681,16169.039651382926
45282,453684,4333.372872830389
45283,453688,0.0
45284,453704,3433.425574171156
45285,453710,5872.619060391539
45286,453718,6904.208994908933
45287,453726,4473.416572720956
45288,453734,8461.522592036896
45289,453740,5800.9120256475835
45290,453744,6799.24285986656
45291,453748,0.0
45292,453754,6079.405020297722
45293,453756,0.0
45294,453771,3786.131614958475
45295,453786,0.0
45296,453791,4520.497135291011
45297,453800,0.0
45298,453825,6181.390357259348
45299,453827,5945.825939373222
45300,453858,4603.076434516422
45301,453869,7516.94000494526
45302,453871,0.0
45303,453872,5124.1788769553705
45304,453879,5525.346699392095
45305,453902,10270.34121947359
45306,453912,6341.447936783751
45307,453930,4295.003227060429
45308,453948,8967.756964640057
45309,453955,0.0
45310,453977,6992.059787838912
45311,453986,4292.958235069457
45312,453992,9793.908636318996
45313,454007,6912.049567310103
45314,454014,9869.410205545044
45315,454015,0.0
45316,454023,6772.843966481921
45317,454025,2204.6892124914466
45318,454035,5870.89101390216
45319,454037,9012.77500395534
45320,454046,5954.482247951837
45321,454062,3754.5557127742904
45322,454068,9837.19536491957
45323,454070,12021.124199175207
45324,454113,5054.385911210016
45325,454121,0.0
45326,454140,9504.216647008889
45327,454141,5467.353994784876
45328,454142,7208.421319502586
45329,454167,8852.951740757344
45330,454168,0.0
45331,454204,2896.102285638761
45332,454207,0.0
45333,454214,5752.470042363871
45334,454235,5143.783078374982
45335,454240,6978.191118431842
45336,454260,8386.305326154055
45337,454268,8087.868548722648
45338,454304,11873.401021750862
45339,454314,16810.18987212816
45340,454323,3771.866123792718
45341,454328,7758.571665257436
45342,454333,15810.039334593765
45343,454334,7465.180141389428
45344,454343,0.0
45345,454373,7273.262386168295
45346,454405,13094.348810316576
45347,454406,7880.144118859702
45348,454409,0.0
45349,454454,0.0
45350,454459,0.0
45351,454483,14056.365222283239
45352,454509,5046.338846407695
45353,454512,2220.609416210311
45354,454514,10048.389842220418
45355,454516,6995.821261249218
45356,454535,9423.263073445341
45357,454536,4587.758136624429
45358,454555,4524.786061459309
45359,454562,10261.03888952524
45360,454565,5118.001114802363
45361,454573,3312.02121213846
45362,454596,5499.375663829434
45363,454630,8012.114374401983
45364,454646,7821.549799410368
45365,454647,3194.7732831079747
45366,454652,7319.660442074202
45367,454695,6335.133386641083
45368,454708,0.0
45369,454709,5150.5857965545165
45370,454710,0.0
45371,454713,3764.2580284517844
45372,454729,4355.003270927917
45373,454730,0.0
45374,454757,7218.744498101264
45375,454788,0.0
45376,454796,8001.773722006466
45377,454797,5619.891085629655
45378,454813,3651.1897193287678
45379,454835,5377.669049596327
45380,454844,0.0
45381,454855,2724.442255569453
45382,454858,0.0
45383,454870,5297.834576694902
45384,454873,4883.540929099026
45385,454876,4119.371404697034
45386,454888,6645.773340328358
45387,454892,6181.40858367064
45388,454896,8458.033730855042
45389,454897,5396.543745519727
45390,454900,0.0
45391,454910,8490.601581247698
45392,454950,3109.114093182839
45393,454951,8733.369390277967
45394,454980,6830.960254059514
45395,454996,7439.402859710786
45396,455003,6378.895211208681
45397,455006,5647.744359210548
45398,455033,7555.628186089553
45399,455053,10609.454716229828
45400,455060,10547.303604645462
45401,455076,6461.505253136625
45402,455083,6022.862541285802
45403,455092,4874.659807471592
45404,455097,0.0
45405,455116,8569.530064710485
45406,455124,7599.41049900784
45407,455141,0.0
45408,455145,10745.282819499886
45409,455146,6068.713771790311
45410,455150,6499.146005961516
45411,455170,0.0
45412,455174,9163.448598264877
45413,455181,4152.712347032838
45414,455205,7204.870589113112
45415,455208,5188.687386278895
45416,455227,7120.982080356686
45417,455255,13692.085386205465
45418,455257,8824.22384972855
45419,455278,6409.174533362143
45420,455281,0.0
45421,455300,4752.861421679798
45422,455308,0.0
45423,455317,0.0
45424,455318,8199.032142823608
45425,455331,5042.336321682022
45426,455332,0.0
45427,455338,4262.012781836261
45428,455339,6494.153816339862
45429,455364,2627.588076940384
45430,455369,11348.703595667936
45431,455413,8110.5088035752015
45432,455442,6986.214046031462
45433,455446,0.0
45434,455459,4783.244050427367
45435,455483,4750.307673961878
45436,455487,3701.3178118811543
45437,455490,0.0
45438,455491,7543.540598902806
45439,455494,12282.971336551827
45440,455518,2890.6184150154663
45441,455525,8182.447956231897
45442,455539,9174.795483559104
45443,455555,5207.1038020658425
45444,455559,8780.42095649324
45445,455570,13154.587118693193
45446,455576,5358.424495975066
45447,455577,6959.533511052736
45448,455603,8033.982353427206
45449,455606,0.0
45450,455650,7145.7798511758765
45451,455655,5440.792216621644
45452,455671,6516.686999980773
45453,455673,4722.239417423529
45454,455674,6361.892214136082
45455,455679,5105.122964929734
45456,455696,5848.902038028893
45457,455698,12764.064643370335
45458,455709,0.0
45459,455711,8344.722413527923
45460,455737,6765.403851007753
45461,455739,8709.396627792456
45462,455776,4532.090964611797
45463,455777,5958.976423703783
45464,455800,0.0
45465,455807,0.0
45466,455820,0.0
45467,455823,3066.1539354180295
45468,455825,6237.984843342532
45469,455831,5107.717271932412
45470,455858,9046.680558029673
45471,455877,0.0
45472,455886,7542.790517239284
45473,455897,7863.721533272358
45474,455898,4564.58232947148
45475,455907,11297.093839551893
45476,455913,3732.066144883916
45477,455919,6696.375197151011
45478,455931,6587.1689365587
45479,455958,4358.482017617492
45480,455962,11949.386018113564
45481,455964,5559.063285405345
45482,455969,0.0
45483,455992,10270.695177504405
45484,456009,0.0
45485,456019,7452.038881717895
45486,456044,4314.066799320746
45487,456049,5636.54926216518
45488,456051,4518.706830903785
45489,456076,5236.7130244862665
45490,456078,0.0
45491,456079,9224.257201831288
45492,456090,8807.29078059122
45493,456113,5635.547705529057
45494,456121,4073.2035907679046
45495,456131,3397.325532567617
45496,456141,4131.624909193965
45497,456144,7299.808758214248
45498,456150,9144.640456040326
45499,456189,0.0
45500,456191,12115.629372869316
45501,456192,9144.242888772904
45502,456195,5862.5849593001485
45503,456196,7675.242534724372
45504,456197,7409.690226445599
45505,456198,0.0
45506,456201,4692.664165624831
45507,456207,0.0
45508,456213,6092.324889865938
45509,456220,11017.286900280644
45510,456221,7292.623096147993
45511,456231,15964.789005528419
45512,456232,8110.400779368174
45513,456251,10262.558188515115
45514,456255,4102.561145221015
45515,456261,9513.70473657523
45516,456281,13123.69655438121
45517,456284,8833.967315348114
45518,456288,7137.9437987908395
45519,456306,9399.327819291932
45520,456307,7552.946792360577
45521,456312,9907.078233538321
45522,456319,9883.76858638772
45523,456320,6800.704589852732
45524,456327,5912.472562558806
45525,456330,3753.530520989961
45526,456343,9869.410470244036
45527,456344,5707.145428266508
45528,456348,6992.601725942635
45529,456354,13331.932720590892
45530,456359,4598.411781493187
45531,456362,0.0
45532,456363,5131.639228562139
45533,456365,3443.4663020458815
45534,456371,0.0
45535,456375,4992.909854643548
45536,456379,6999.729761428041
45537,456381,5692.862681761998
45538,456386,5658.951358633789
45539,456396,3531.0029814227414
45540,456417,7620.399777772213
45541,456444,10789.736971720347
45542,456447,1791.383875913658
45543,456448,0.0
45544,456450,5801.163181031165
45545,456461,3192.3442870436597
45546,456463,4437.774835610293
45547,456467,0.0
45548,456493,10186.701693559793
45549,456504,6182.70213611312
45550,456530,11825.77125122985
45551,456544,8500.955041877154
45552,456551,7112.044514855221
45553,456552,14943.355070306829
45554,456556,5874.13384177455
45555,456557,5612.5027544429
45556,456564,5886.095522074087
45557,456566,6179.151886532189
45558,456593,6448.910312754666
45559,456601,7486.837241261382
45560,456609,5822.33394653216
45561,456619,0.0
45562,456623,7677.146712040929
45563,456638,5962.175037041068
45564,456642,7384.799871486058
45565,456643,9145.156155533366
45566,456645,6724.1430428504245
45567,456646,0.0
45568,456655,4139.978881979633
45569,456657,7972.05849041573
45570,456671,5503.195443061895
45571,456672,0.0
45572,456685,0.0
45573,456693,5163.148698335409
45574,456704,6085.267850800493
45575,456731,6916.065015763972
45576,456737,7590.295534398962
45577,456751,5302.399106260937
45578,456761,12979.925757974435
45579,456768,7514.988894873382
45580,456802,5422.886005972449
45581,456818,10463.0405290465
45582,456821,8619.018083006296
45583,456829,13277.827824575505
45584,456833,2887.8896922743234
45585,456850,11333.398478235304
45586,456852,4115.660275548184
45587,456867,9644.411273949176
45588,456896,2249.903032981052
45589,456904,7889.3151430389
45590,456907,5044.068645548042
45591,456908,9656.936396763362
45592,456931,7741.903278186303
45593,456939,5048.216575261129
45594,457001,8980.937526336065
45595,457025,11419.868697430182
45596,457026,5771.760913960574
45597,457047,6467.277165352647
45598,457059,3041.2884038332795
45599,457066,0.0
45600,457098,6590.95020652917
45601,457115,5798.1098295551665
45602,457138,9400.250795501457
45603,457143,17082.2055027343
45604,457146,7169.336928371119
45605,457149,5592.106895599889
45606,457167,9699.71818570807
45607,457188,4503.366751876055
45608,457191,7325.8994866883095
45609,457216,14307.383570555176
45610,457231,10245.67659781377
45611,457236,9100.027624457452
45612,457239,7657.556046089973
45613,457247,2009.4837577872581
45614,457259,9329.22941457307
45615,457261,8088.225466518859
45616,457264,0.0
45617,457292,0.0
45618,457296,6018.657625043799
45619,457308,0.0
45620,457335,7607.528907802543
45621,457339,8264.573876397648
45622,457359,0.0
45623,457368,0.0
45624,457384,5025.8167019274415
45625,457425,2819.9650484821523
45626,457429,11639.568621774415
45627,457432,8649.007291531685
45628,457445,6898.970279447981
45629,457447,6809.8459898835745
45630,457455,4499.046032125933
45631,457464,5641.005117924667
45632,457468,0.0
45633,457477,6453.935545025281
45634,457503,7178.232962608134
45635,457507,3632.904313978832
45636,457516,8744.416562110466
45637,457519,8841.116812741793
45638,457525,5006.764877771846
45639,457532,5586.466174067825
45640,457537,0.0
45641,457543,5171.495339455314
45642,457558,7589.328202142571
45643,457575,0.0
45644,457586,3064.8533718892663
45645,457587,7474.378551801314
45646,457603,1788.9669166464153
45647,457618,16610.81412409446
45648,457623,0.0
45649,457628,2002.8040156492584
45650,457638,9995.138354313429
45651,457646,0.0
45652,457654,0.0
45653,457678,4386.254864643219
45654,457682,3710.6476356193866
45655,457690,11294.299294274435
45656,457693,0.0
45657,457705,5893.696754987368
45658,457707,4772.893209544304
45659,457721,0.0
45660,457722,0.0
45661,457724,4733.413665378426
45662,457735,8239.20326162427
45663,457741,5840.200740215683
45664,457744,0.0
45665,457750,7971.192166061004
45666,457761,6614.478059688333
45667,457771,0.0
45668,457777,11198.64761795912
45669,457783,7180.342629074843
45670,457801,6377.5150677488455
45671,457814,6277.314877210631
45672,457816,4898.287218137063
45673,457827,7190.118056707256
45674,457829,0.0
45675,457849,11682.190104527606
45676,457851,5546.347320636767
45677,457865,3587.607072140997
45678,457867,0.0
45679,457869,5184.034759749444
45680,457882,7521.666398270254
45681,457888,7803.4776070433345
45682,457892,5158.591257121215
45683,457896,4340.478283671694
45684,457901,6293.282329248418
45685,457902,11181.58114304911
45686,457924,3598.021334893552
45687,457942,4729.3592283788275
45688,457945,4580.90452374834
45689,457963,9389.96723959745
45690,457976,7533.970683985536
45691,457981,8090.3256003322385
45692,457997,9256.849887191402
45693,457999,2293.4180836952737
45694,458004,0.0
45695,458012,4581.979035841009
45696,458021,3011.593698194105
45697,458029,3884.205590244148
45698,458050,8104.80525146145
45699,458053,0.0
45700,458058,2146.729106555296
45701,458060,7116.592365425511
45702,458064,0.0
45703,458065,6054.652136769853
45704,458097,8143.061692712506
45705,458104,8174.720520959298
45706,458140,6107.381778399596
45707,458149,6179.634588834968
45708,458170,2522.6048963147778
45709,458214,0.0
45710,458220,6760.834389696006
45711,458223,0.0
45712,458234,14596.033519294895
45713,458237,3692.6465697032627
45714,458248,7627.231974948048
45715,458249,3403.9871086171274
45716,458266,0.0
45717,458268,0.0
45718,458278,4262.036736554621
45719,458285,8647.271793179332
45720,458298,0.0
45721,458300,9972.017661177586
45722,458302,4298.201340219806
45723,458308,7601.622216738325
45724,458328,3955.673052599467
45725,458329,5345.3079917674395
45726,458348,6032.443807078928
45727,458363,7715.237815824364
45728,458370,6128.311307821834
45729,458384,9059.416509173985
45730,458386,2461.445855959365
45731,458395,0.0
45732,458411,5236.877366093943
45733,458414,7335.598967454208
45734,458419,5947.689680570403
45735,458424,4254.086069909998
45736,458427,3395.0054740041187
45737,458433,11177.20295454337
45738,458434,10607.537452398807
45739,458447,6592.54163804013
45740,458459,8971.801607981955
45741,458484,0.0
45742,458500,9858.880672471603
45743,458509,7985.657263076154
45744,458510,16860.622044256626
45745,458511,14776.57337195811
45746,458514,6799.120941151801
45747,458523,8185.735676792734
45748,458524,8559.05931919425
45749,458527,0.0
45750,458530,0.0
