True_index,sales
271044,6884.397432
271051,4644.867285
271052,4505.503484
271071,5339.676926
271073,9175.471203
271084,7600.53683
271086,6910.280603
271092,7116.445003
271105,0
271132,5057.556686
271134,9999.530087
271142,7852.250438
271144,0
271145,7445.08541
271163,5888.284704
271183,3447.506614
271186,1286.264615
271195,4937.285494
271199,9875.026117
271210,0
271220,6424.66416
271230,6876.779015
271233,7576.560881
271235,2770.048694
271237,6271.998976
271241,110.138285
271246,7991.787683
271251,4442.994968
271275,13229.22303
271295,9276.154415
271300,5818.763516
271322,5364.712887
271323,0
271324,55.31523983
271328,6084.715459
271331,9764.873374
271332,6912.643606
271352,5447.784759
271375,8607.25583
271384,7433.498084
271413,58.82717581
271416,8848.390153
271426,8528.452475
271429,4037.043522
271441,6380.060163
271445,4175.16812
271447,8548.301317
271449,4429.000792
271455,1125.279807
271456,98.69526173
271459,4846.729086
271476,8771.899623
271488,9999.471327
271511,8106.547287
271516,4624.035414
271522,7550.444446
271538,5747.290761
271557,4203.635294
271560,4193.057023
271567,0
271574,6117.455495
271589,4739.24438
271594,4962.504598
271619,5042.886463
271628,7672.316316
271631,7887.716139
271639,6703.307526
271642,0
271646,5127.151646
271647,9963.69439
271655,4515.918015
271657,7974.483659
271658,5953.359135
271688,10609.90232
271691,5653.089101
271708,8137.053027
271713,4622.596211
271723,3522.96827
271726,7021.028084
271729,7295.395599
271731,14024.04496
271732,7127.630916
271750,8576.21264
271756,6798.191244
271760,6208.139786
271769,7784.497036
271776,9341.029569
271789,4797.100672
271825,5602.209385
271833,11529.30495
271834,8314.543437
271837,7091.339117
271841,5999.566766
271847,4768.990656
271855,92.7888858
271890,14833.6002
271904,0.952049394
271922,5769.27186
271936,7645.653134
271943,34.49304873
271949,4676.457142
271970,4410.964703
271974,6974.768403
271979,6809.438056
271987,7082.817241
271993,9365.093954
272009,0
272015,6313.163511
272018,3256.314266
272061,7362.608271
272091,8875.39619
272111,4122.062799
272113,5650.250989
272119,6316.854845
272121,6437.19419
272127,11097.9633
272165,3077.389194
272171,50.68525392
272173,237.1346819
272198,4547.590436
272210,7363.029801
272219,8045.085181
272226,3762.753196
272232,4342.022448
272236,5087.625196
272254,7665.226963
272256,7076.907589
272280,5301.24286
272283,7616.753852
272286,4367.802027
272288,4047.943347
272292,7464.837384
272294,7750.395362
272309,8592.839869
272317,6220.518711
272330,7269.792067
272340,0
272342,9258.04749
272353,0
272358,7203.541378
272371,51.72446187
272386,4589.108952
272388,5849.442927
272392,8138.435401
272409,63.40496967
272410,10000.01086
272412,5287.639662
272420,8966.79253
272425,7822.724946
272432,6679.297127
272440,4652.803514
272441,8676.337934
272458,7613.930469
272459,7837.124627
272477,10384.71653
272483,4394.853956
272489,815.3174203
272490,8763.403468
272500,5510.326936
272502,3645.456816
272519,4016.830292
272526,4589.23628
272528,7157.515065
272530,9518.95491
272538,3843.768171
272578,5979.550828
272583,8215.477378
272602,5549.571122
272629,6893.935697
272637,6585.878923
272647,8323.385194
272669,4726.707302
272674,6677.080254
272695,54.59210704
272726,4229.082329
272728,7904.483887
272745,4647.907347
272752,5781.907198
272786,3672.465936
272806,0
272819,7144.32259
272830,8639.318582
272835,19652.90171
272847,7001.770373
272870,0
272889,5400.212398
272898,8444.254851
272901,4746.918576
272905,8271.109017
272917,4395.892682
272935,7359.898664
272936,4109.822745
272937,7904.268121
272981,5144.278764
272988,7177.539454
273014,7239.807638
273015,7111.664645
273016,4280.370513
273035,8714.284341
273039,30.27102797
273049,6019.766147
273062,0
273066,9654.403899
273084,0
273106,0
273112,4740.808894
273123,5800.182801
273126,0
273133,6820.997702
273143,6454.540019
273148,6326.430839
273163,4869.806307
273166,4252.265956
273179,0
273184,0
273185,7401.191402
273188,4665.892858
273193,6138.746144
273229,12815.66518
273232,11863.08502
273245,64.15389598
273249,5880.70715
273251,6451.659359
273260,0
273273,4253.177028
273275,5144.873912
273290,8354.692214
273302,13417.1173
273303,5540.894835
273304,0
273322,12250.4834
273338,0
273340,0
273347,5972.674737
273348,9457.15525
273349,5803.953793
273361,7019.883281
273364,165.3962988
273365,4323.753886
273385,170.74972
273393,0
273421,7979.505296
273422,6908.534439
273430,5561.367387
273433,5086.469583
273441,5531.937883
273462,0
273473,7823.450569
273482,6522.199983
273496,3179.629222
273499,5965.0816
273500,8359.400126
273525,9110.638953
273534,163.6861501
273563,4516.558759
273580,8391.053492
273582,10669.26323
273584,5042.561813
273590,9932.947825
273602,5531.516705
273608,14.80256058
273613,8685.594892
273617,7653.977769
273630,149.3360352
273641,10337.1174
273655,6166.683658
273667,9197.052224
273670,5808.460709
273685,23.49683218
273713,99.86550371
273721,6893.799709
273734,6605.169537
273746,4940.355918
273752,6447.523376
273753,4588.660847
273758,218.2834767
273773,9555.538307
273774,8197.570847
273783,4996.640933
273809,14530.91494
273812,4573.060521
273813,8197.892368
273822,4151.711418
273823,8274.577841
273826,0
273839,0
273844,8502.840685
273847,6524.907875
273852,6452.209543
273858,6584.443941
273865,5071.335102
273866,26008.12956
273868,165.1069247
273883,4524.554161
273910,6283.530496
273915,5123.529472
273916,7787.779422
273943,9063.641821
273945,5598.371211
273957,5837.374042
273959,6847.294913
273960,9864.175153
273972,6459.420268
273982,6118.912399
273985,7809.246086
273992,7629.663413
273994,10655.86015
274003,3824.363125
274009,22078.39569
274010,5366.613935
274018,6501.069126
274021,3588.48876
274057,2840.876142
274064,7132.306232
274067,3050.79714
274071,7410.000454
274074,8290.254924
274083,7646.7919
274088,7253.812314
274099,6004.039752
274101,7604.391821
274112,0
274125,4873.810897
274128,4658.321467
274141,0
274155,6806.52813
274165,8994.425944
274177,5304.437346
274185,7587.669485
274192,8573.619124
274205,30.99446327
274210,6630.98459
274220,6999.903422
274229,0
274230,4213.332171
274241,6658.692767
274252,0
274276,14487.52017
274284,502.7214148
274292,4151.7184
274296,5824.43976
274307,6441.131581
274343,5758.948155
274354,7431.278632
274359,7626.831599
274361,22.20769666
274365,4542.484088
274391,3985.304847
274407,5924.375576
274414,6943.490585
274425,6671.385416
274443,5093.842773
274456,10288.94319
274460,0
274467,4877.696569
274476,9731.025794
274482,4994.992612
274497,6195.147695
274510,5132.084638
274513,4352.270082
274538,11413.18045
274541,3701.129803
274544,8014.418168
274564,22.77369939
274571,5815.338026
274588,0
274598,0
274599,8276.819611
274610,5543.499
274612,5923.394162
274613,6713.996776
274618,8111.519456
274651,6413.438212
274656,5353.30249
274658,8307.104566
274660,4040.544244
274668,6190.459581
274685,6499.917165
274726,5497.641653
274730,8765.326477
274734,6124.527529
274740,7738.727693
274752,4575.088512
274761,8016.10709
274762,8358.231947
274767,5525.378667
274770,3963.354975
274802,7321.591238
274805,5708.347844
274822,6716.960359
274834,4101.897189
274837,8527.018305
274841,9236.461137
274846,11262.67741
274851,8469.897616
274855,4496.476657
274856,0
274864,4109.55857
274871,4468.366954
274883,5000.606514
274886,6104.264761
274907,5271.019512
274914,19706.10656
274916,5056.266105
274918,0
274924,8621.104178
274940,6276.304021
274949,7072.582235
274953,5578.217393
274957,4985.08548
274967,6558.199384
274972,8853.72479
274977,6125.317863
274979,3454.416003
275001,9490.082892
275011,0
275021,7210.682726
275027,6450.100303
275051,6243.285665
275059,7456.057899
275070,0
275100,4445.498699
275107,5742.725549
275121,7295.864872
275127,62.72067841
275136,8694.42687
275153,19352.49479
275166,0
275183,6855.617723
275198,7572.655438
275199,5198.259287
275206,108.4026453
275212,7509.477373
275217,6104.536454
275219,7948.350832
275224,8794.762147
275230,14942.65817
275243,18023.48191
275252,7213.946849
275276,13857.88073
275280,30.60015114
275301,5509.641477
275309,5223.917574
275318,0
275320,43.59528548
275325,0
275326,24.95675079
275358,6864.447098
275364,6151.232271
275368,9039.351356
275389,4943.502831
275402,1150.160849
275404,0
275408,4487.497608
275409,5525.729121
275412,0
275446,6688.807121
275452,4655.193046
275453,5426.787752
275456,7558.780501
275476,3610.953456
275496,5204.700242
275518,5389.981608
275519,67.48230337
275523,12775.73172
275544,6469.41474
275546,8287.992724
275582,4098.664161
275585,0
275596,4968.544044
275602,6138.834434
275626,6924.399469
275641,11791.74828
275647,5125.956356
275650,47.79181523
275667,9157.429921
275677,8453.794569
275689,5701.886735
275699,8147.108442
275724,13387.33223
275733,7786.023044
275774,98.83994879
275781,6900.145191
275798,5686.219436
275807,7427.829875
275811,8266.98176
275820,7115.790142
275821,7083.569509
275827,5135.21199
275837,4873.647495
275847,8029.07441
275850,6509.498985
275870,1058.868447
275876,4409.753711
275882,0
275901,0
275916,0
275927,7626.171421
275934,1048.560698
275938,6349.220391
275948,0
275955,5155.983555
275962,8854.401648
275971,6602.332609
275978,0
275994,10953.63029
275997,6021.741289
276004,6145.82676
276010,15342.51813
276020,4530.611003
276034,7578.421342
276035,5335.213008
276036,5444.766044
276042,9223.76514
276052,2987.075209
276057,8804.768173
276093,4799.075583
276104,4520.38195
276111,8019.920897
276112,4669.085371
276165,5273.443447
276181,6957.654463
276182,4110.157917
276187,3552.028719
276200,10599.3194
276203,0
276205,3297.072902
276210,9526.346317
276219,4840.125744
276227,6640.372001
276230,9969.346185
276238,5655.924731
276257,4571.441982
276270,0
276276,212.4195932
276293,0
276319,8778.445223
276341,5321.683999
276346,5008.056494
276354,0.176119536
276365,7808.075071
276391,5802.240366
276412,7908.177324
276448,0
276449,0
276474,6643.379353
276487,6641.459486
276494,5020.061818
276504,7850.295463
276506,9211.541529
276525,4380.373138
276527,7069.055755
276547,3825.440044
276549,0
276566,8.620766072
276569,5152.259433
276578,5245.814235
276582,9805.802343
276607,6798.3218
276616,7519.016686
276622,4238.894621
276657,7721.770726
276661,27.25899825
276679,5039.498567
276687,4895.888856
276697,5209.58651
276708,4910.323863
276716,5148.909269
276717,9181.251988
276728,11807.53072
276741,7140.735233
276758,4765.85062
276761,13917.15605
276765,0
276772,0
276776,4244.866021
276789,9879.187731
276799,8616.259592
276810,3569.258384
276812,5841.706734
276841,9812.38559
276844,8353.851936
276845,10301.71275
276847,5133.262346
276848,6259.512444
276849,12298.63459
276868,7939.849726
276875,5218.390886
276883,7119.231384
276889,0
276903,47.19941396
276914,7286.494966
276933,8964.162966
276941,0
276947,9341.611049
276953,0
276970,2764.026298
276973,9211.261737
276975,6615.900129
276981,6497.106916
276982,4968.523994
276985,115.9603836
277010,9565.574625
277022,15546.99467
277025,9546.52421
277026,7504.189865
277041,4645.45767
277079,9497.446114
277112,9363.062884
277115,23026.7732
277117,7790.557674
277166,119.5171503
277208,12831.44208
277240,4633.724549
277249,7948.342365
277298,10904.9109
277303,4816.474209
277315,9754.323013
277317,69.06051051
277321,7581.188496
277325,5484.116427
277333,36.22989846
277336,10923.44431
277340,10144.74485
277343,4706.563088
277346,0
277365,6562.120485
277366,6205.061859
277382,7844.857904
277404,6798.568107
277418,170.1445732
277419,0
277423,7552.700826
277460,5772.567883
277471,5272.8874
277475,7217.271265
277482,6799.139004
277483,5350.440259
277489,5608.24284
277502,9628.090964
277506,4498.67916
277516,8938.579119
277517,8801.714807
277522,6030.285194
277523,8246.741136
277525,6033.667803
277526,5825.230362
277560,8136.115592
277577,3687.111264
277582,17.99872391
277586,136.0506192
277594,4655.370793
277600,8587.032773
277602,7315.633275
277614,5757.759028
277618,5939.326373
277659,10195.92658
277662,52.69752223
277671,11586.04361
277677,6793.180077
277681,6225.422041
277710,3677.512605
277712,4687.459129
277720,5807.556688
277729,5536.959404
277733,7072.189573
277741,7435.20635
277747,7256.831616
277751,4770.542149
277756,6301.517906
277760,0
277772,5803.182515
277776,7104.504074
277777,5877.565977
277778,3685.771912
277792,5614.854188
277793,7275.422717
277795,5057.694091
277796,9028.355677
277802,4448.873076
277804,16474.33076
277809,8863.244273
277810,3642.552677
277817,6432.886941
277823,3324.320029
277838,1260.076257
277842,6086.750959
277843,7327.262851
277848,6934.930713
277850,10973.64155
277851,4985.628732
277857,0
277861,9216.845206
277864,0
277867,0
277871,5640.676096
277888,0
277921,5019.203698
277939,136.1825607
277949,4355.976585
277953,4454.463225
277954,8041.813941
277975,3958.883278
277990,4574.780057
278021,10602.1262
278028,7346.723409
278030,8894.176939
278033,6918.371196
278040,8932.652602
278041,3900.455504
278051,6470.507655
278055,7060.386311
278065,7351.407326
278075,5487.640493
278076,7858.93213
278092,6714.259829
278094,5360.271171
278124,6086.945204
278130,6949.022188
278139,8882.46519
278170,3548.469371
278179,0
278181,7789.829438
278184,10997.90693
278192,11240.01189
278210,3447.544599
278213,1302.319746
278216,0
278220,4301.075645
278222,6702.568806
278226,4026.231486
278244,32.31029984
278245,4024.193972
278272,0
278289,9906.207884
278295,20223.68244
278305,3902.703932
278315,214.4582601
278319,0
278323,4383.558933
278339,6067.991099
278340,0
278344,5721.57999
278345,9539.484391
278354,205.6323494
278358,0
278361,119.832318
278363,0
278376,9258.313529
278382,5776.585689
278389,3467.797657
278404,13474.35016
278406,9875.767804
278414,7570.210593
278415,4549.160408
278419,7344.012021
278424,5395.356544
278458,4068.828179
278475,9108.074763
278476,4566.978799
278498,5107.497801
278507,4079.754251
278509,5131.241409
278512,1118.479515
278535,4453.227007
278556,714.5093812
278563,5011.103103
278568,4403.729099
278569,48.37787361
278591,4306.940986
278604,9390.430185
278625,3963.213485
278626,4159.061692
278655,7335.418419
278667,7839.31728
278678,6469.365909
278699,0
278710,5992.455483
278715,0
278729,0
278748,7059.281628
278753,4088.276754
278756,8747.024253
278757,8257.734203
278761,0
278767,151.361654
278773,10424.25641
278786,6586.656625
278789,51.56612178
278795,5956.250209
278798,52.71117526
278832,4259.672142
278834,5327.534763
278841,7730.845013
278847,6456.013825
278861,9.159765254
278870,7736.860494
278878,173.2221455
278884,5144.734902
278889,7104.554215
278929,59.0901514
278931,4091.242572
278955,6487.750051
278974,5754.163427
278977,5971.649512
278979,134.5515565
278986,6260.896537
278988,7090.505801
278995,5939.382783
278996,2806.572861
279013,4869.762791
279016,9995.70343
279029,7113.222108
279031,20469.0525
279032,0
279047,6358.365468
279050,1194.185815
279074,7835.023897
279075,3922.259149
279094,6289.85721
279096,12567.87763
279099,6095.292259
279117,6620.944324
279122,7820.29923
279138,9717.237079
279139,7408.235727
279143,8325.056264
279148,3501.120092
279152,5898.227098
279161,7493.12092
279163,5575.094509
279165,4375.368383
279167,7152.979916
279168,7674.27444
279182,5033.499334
279185,5549.583273
279190,6742.695737
279202,12240.74272
279203,8500.162152
279241,0
279254,11466.57101
279255,6247.474853
279271,0
279278,4249.292106
279283,8588.335923
279288,6704.342564
279295,6605.133355
279322,8328.704272
279344,61.95779657
279349,7387.462853
279350,5124.038073
279351,633.6293148
279356,6066.239607
279365,7367.983047
279375,9890.247421
279388,0
279395,8525.907068
279398,9617.869564
279399,8207.412999
279412,6366.651125
279445,6483.368226
279452,9092.564919
279460,7528.47086
279489,6328.982278
279525,0
279539,5771.835032
279557,12805.09627
279570,5655.642169
279574,6017.181174
279583,10628.71598
279585,7300.514706
279623,8151.932364
279639,4032.000504
279653,7442.115358
279661,7139.231447
279675,7888.974654
279688,5598.658202
279702,19.16957091
279735,184.047579
279759,10217.38849
279765,5359.985362
279778,5626.236351
279782,4786.076975
279792,7839.620684
279793,4848.209857
279806,6077.637621
279807,7820.203605
279808,3444.682768
279812,5327.445718
279838,74.00596656
279845,7987.879927
279846,4122.100446
279856,4588.315891
279864,1467.670127
279871,7277.359663
279873,9081.938866
279877,448.6264549
279887,1274.979025
279897,16.52575729
279901,6204.355972
279905,6886.810615
279910,5781.884884
279924,7488.504367
279928,7758.542605
279937,6687.812842
279946,9686.286946
279953,7760.330741
279965,6248.86916
279966,53.89446526
279967,5739.428781
279975,13980.6434
279977,6716.708296
279992,5824.113894
280027,5509.976466
280031,8553.257758
280035,5770.579978
280039,7223.789169
280073,3286.976805
280080,6737.452509
280081,7659.215419
280082,7325.742883
280122,6463.167264
280143,7073.739765
280145,7222.273054
280164,7572.073812
280174,0
280178,7054.201883
280191,7178.079422
280214,6727.6423
280226,5516.69983
280227,6042.134747
280229,10740.61246
280230,81.92491332
280240,58.53780169
280243,6950.569032
280250,8991.758268
280262,0
280264,4411.196694
280268,5634.832515
280307,5088.830385
280327,4698.329574
280335,7390.340543
280339,0
280358,5690.071844
280360,7907.804987
280366,3428.205473
280367,7158.328303
280378,8038.149384
280380,7394.03383
280384,8751.114049
280411,6980.093991
280417,16.27552721
280419,5148.488386
280447,5677.158513
280473,7367.500003
280475,6744.16087
280500,7163.932371
280501,10732.26719
280509,4021.09481
280516,0
280529,6883.138815
280565,6051.405238
280573,5947.669928
280592,9592.062737
280599,4183.510704
280601,3756.06583
280631,3784.229825
280649,5893.26131
280651,8659.46828
280682,3903.37597
280699,56.20945821
280703,10539.81656
280710,5312.635994
280736,6202.868726
280739,0
280744,9025.331612
280753,6331.251528
280758,6150.709541
280764,7972.434628
280765,16555.4194
280774,0
280804,6715.167251
280821,6124.849238
280823,5816.511484
280834,6406.116435
280840,5747.367038
280849,11713.57442
280861,104.4954896
280863,6417.180863
280876,5420.283768
280881,201.9887744
280884,7866.856831
280902,5167.617509
280917,0
280925,54.31517591
280953,7657.320852
280960,18520.52396
280962,8673.079128
280987,8041.685105
280998,8139.732882
281007,4819.609298
281044,10056.58557
281047,0
281059,3824.853743
281112,10325.00133
281116,6137.930044
281134,5931.373002
281139,4939.256662
281164,5948.292151
281166,3520.900007
281167,9246.486756
281169,0
281179,55.90703608
281185,19189.45282
281213,8502.162874
281233,4957.396457
281240,0
281255,4879.738056
281256,0
281264,5228.451457
281271,8042.85561
281278,6.921475897
281279,0
281300,0
281305,0
281308,4278.09628
281328,180.325162
281331,0
281333,5672.525992
281343,12626.95122
281367,6538.69906
281383,7643.391083
281388,0
281393,11317.47081
281396,6442.772853
281398,11533.76138
281410,7735.356163
281413,2965.074853
281416,9486.503727
281418,4700.597385
281434,5623.190771
281442,141.5487274
281452,5298.09489
281455,8481.185418
281459,5397.981909
281461,6.71373827
281462,7442.012675
281468,4257.132823
281470,12962.72417
281478,14.10552382
281488,24.08893094
281503,4118.92308
281521,0
281530,4923.837274
281545,0
281574,54.2893824
281583,7484.848047
281592,6293.55753
281627,14086.42778
281632,7032.26626
281643,6001.219186
281644,7291.74418
281652,4986.491089
281654,4829.546557
281655,6179.863394
281657,5103.011308
281669,5622.038162
281680,5056.239684
281681,6408.302486
281687,5951.98091
281693,3749.326145
281729,6559.569747
281749,5404.77532
281766,9433.585658
281792,8819.429089
281806,5685.057674
281820,9482.188396
281849,5227.001248
281851,5449.988624
281860,34.66443683
281861,8438.313935
281863,0
281867,9256.172657
281899,0
281905,5260.453113
281910,0
281939,4641.310651
281944,7481.166938
281949,14565.42209
281975,6724.073454
281977,6293.396615
281978,3351.488968
281987,534.2811943
281998,8542.421476
282002,3597.786076
282015,0.939001382
282017,5632.514989
282023,4898.51124
282029,4093.960646
282032,4817.872818
282038,3166.490298
282053,7095.422127
282054,10939.67414
282056,5540.942575
282069,7531.0016
282092,8165.862128
282104,27258.97197
282105,204.1590803
282108,6225.401631
282111,15858.60855
282112,10956.46009
282113,4499.839023
282130,11606.34994
282134,4294.180326
282148,4243.111792
282151,9189.076069
282153,6843.323286
282156,5959.632139
282158,5628.545778
282167,8719.664996
282174,7545.690431
282205,0
282231,16.27582972
282233,5123.067509
282234,5608.39528
282257,5326.69249
282265,4582.558807
282274,8588.115292
282309,6420.14398
282316,6293.489087
282333,7731.96013
282351,5981.282754
282365,51.10626708
282366,5697.488329
282372,9614.502279
282380,4807.991532
282404,7393.248552
282413,5125.575387
282418,171.2098772
282423,0
282424,0
282446,6053.332293
282448,0
282450,4557.06292
282454,7108.041836
282465,6254.278442
282484,8137.619571
282492,6970.411744
282495,4224.032282
282508,518.3656177
282536,4108.154892
282537,9527.761972
282542,13240.76907
282550,8670.871044
282552,7500.18329
282586,6947.827928
282603,4580.978151
282607,6160.616669
282620,7534.296744
282637,5309.082327
282660,5186.917635
282668,33.76991594
282685,8505.590635
282687,6641.3433
282692,10719.16781
282708,8183.236312
282720,5686.269934
282737,4824.277062
282739,8113.343526
282781,4314.836196
282803,4398.347495
282823,8116.211607
282828,5530.736707
282832,8854.272142
282833,12274.0594
282835,5755.753219
282849,8404.307807
282854,65.00957534
282863,6902.110236
282871,4273.557383
282879,8188.759385
282927,17.30198966
282932,19144.44456
282935,0
282943,8257.818226
282954,4627.469893
282981,6315.795441
282987,5291.164193
282993,0
283001,7352.073816
283032,6773.844969
283050,5011.836787
283062,0
283063,4334.127871
283065,9095.952582
283066,0
283068,0
283081,6634.054772
283093,10151.29292
283096,6981.049409
283103,6929.349211
283104,5324.609441
283109,5841.410461
283112,7899.321415
283113,6924.570242
283131,4962.6578
283135,7528.035998
283156,5986.319821
283159,0
283174,4421.518043
283178,6335.139426
283187,6594.397483
283193,5102.496697
283217,10108.33106
283222,5634.276754
283269,4233.168182
283270,5779.868818
283271,3682.567334
283282,7324.900909
283287,6378.455988
283298,5159.051654
283301,15065.23854
283318,5856.17726
283328,4071.567504
283371,5448.348274
283403,5224.851294
283421,8098.593265
283460,5876.837997
283468,9958.176484
283472,7707.40204
283473,7177.685774
283481,6594.200867
283488,10840.66581
283489,0
283494,12851.60291
283496,5386.639845
283498,8028.585006
283507,138.194829
283537,4573.74715
283547,7381.409625
283551,7127.722459
283564,4937.429614
283569,7587.6872
283575,6691.419154
283582,5583.141925
283588,3983.733055
283590,6780.382371
283593,7080.952539
283594,8678.726909
283597,4666.340532
283598,33.55141965
283610,6705.290232
283625,6286.243451
283629,7321.489153
283640,7260.142372
283647,6571.426105
283661,8101.610124
283664,8728.905904
283668,132.2887556
283672,7666.34793
283687,6005.38858
283699,8677.569625
283708,7845.987738
283721,13794.05979
283744,6661.732813
283750,0
283761,7353.654723
283775,4568.388871
283796,9173.282713
283817,5648.702911
283826,9803.568459
283833,6961.425396
283838,5254.07043
283843,8893.913351
283889,54.43376695
283895,5471.180048
283926,7698.166301
283930,6045.332492
283946,5293.552117
283957,6117.818979
283994,9185.541256
283998,5973.606754
284001,6100.522161
284008,8476.931486
284011,3693.064141
284022,5314.059499
284026,8375.656658
284046,9877.507063
284057,6570.171268
284093,8209.481735
284097,6145.988743
284106,103.7857074
284112,8389.103819
284115,6045.154757
284140,8.002571285
284152,6127.425269
284177,0
284188,7315.087657
284198,10040.87542
284208,0
284267,7288.702916
284312,4738.506669
284314,4395.081339
284317,6054.531568
284321,4966.988632
284326,12310.30259
284335,10300.87116
284337,4414.443842
284339,5335.814452
284349,5790.885344
284352,7959.792192
284358,3294.752196
284362,4253.763279
284364,6423.524832
284367,3914.171673
284374,3760.900766
284395,6168.479032
284404,2255.467304
284434,5862.775702
284453,10187.62637
284462,12796.45364
284465,2619.488724
284473,7832.331569
284490,8198.501245
284492,0
284496,5548.353515
284500,7560.600103
284501,78.60955394
284510,7557.234185
284528,6764.01348
284543,0
284611,6987.839133
284618,4656.931909
284631,6710.978758
284633,0
284654,6379.780488
284667,0
284680,21.90527453
284691,201.8468797
284697,35.93991932
284710,9821.905552
284729,6171.187773
284731,0
284733,13323.3987
284745,7391.746937
284748,172.9200259
284750,6583.228049
284757,0
284765,7729.664453
284766,4317.408415
284772,6541.785548
284775,4217.37608
284778,168.1320024
284785,6162.160444
284803,7175.456642
284809,7511.755024
284811,8733.815232
284813,5535.047803
284814,4381.687103
284820,9076.693688
284825,6236.977196
284831,1015.282674
284835,0
284862,13517.61916
284877,7393.184774
284887,4142.564603
284898,6205.943699
284902,0
284920,7431.117064
284925,5686.994402
284933,6753.589877
284940,9427.680872
284948,7873.508125
284953,4916.896946
284956,3871.187415
284969,5686.922661
284972,5808.950345
284976,0
284979,11546.56959
284984,9648.695592
284993,7352.490791
285005,5753.485008
285016,5138.268734
285023,9478.252594
285037,7916.14861
285046,0
285051,0
285075,5558.518308
285076,165.5145873
285087,26.10119926
285112,6988.383466
285128,58.06399145
285134,5548.517066
285145,0
285154,8485.412309
285192,5015.297462
285200,5044.450094
285202,5106.194401
285203,9563.389953
285220,5950.747971
285224,3653.307385
285250,7451.368349
285253,1215.165439
285262,5718.501351
285268,6165.869999
285270,5643.626893
285271,5342.230228
285272,7272.078489
285289,4666.339966
285290,6121.834734
285296,6469.885164
285302,3777.320008
285305,8621.421267
285323,9386.273203
285339,4459.646485
285348,5255.441073
285358,0
285374,7984.439103
285378,7948.017977
285388,4146.242474
285399,6341.060583
285400,10431.08463
285415,86.29131863
285419,6877.539548
285429,0
285442,7108.124826
285466,9112.484789
285470,5601.160927
285477,30689.82121
285478,8827.291939
285479,8192.178364
285480,6558.180139
285496,3428.023026
285510,6008.808509
285522,4529.903
285530,64.27248701
285565,5155.57979
285577,10749.38622
285599,0
285604,7717.983347
285612,7354.350962
285613,6542.332072
285614,6985.250414
285615,6814.768081
285618,5927.182122
285632,4815.699728
285638,8911.950268
285642,7151.764927
285643,5435.602131
285670,12851.83444
285694,9.576790073
285702,4528.063665
285706,8312.77018
285727,7271.69632
285737,7121.041626
285753,5262.188804
285773,3929.063462
285775,11570.60554
285803,7528.84031
285810,3490.462908
285816,6826.02007
285821,7079.562668
285827,7885.136503
285828,4792.287417
285863,4785.057632
285874,6408.083327
285903,5965.442284
285904,0
285909,4963.245082
285922,5584.568074
285923,11067.3902
285924,5118.942132
285939,3515.102823
285947,0
286010,6552.440696
286014,0
286023,7590.283832
286043,5298.218601
286061,5242.098651
286075,6109.446211
286076,4808.526487
286099,10519.32896
286106,5377.783851
286107,6348.403711
286124,7426.158424
286132,5091.856921
286144,12910.83207
286150,71.65152706
286151,3369.710377
286183,5843.007771
286186,6441.421956
286217,9691.953969
286219,11055.38436
286227,5851.066984
286231,6730.823562
286237,4610.038152
286246,10039.15746
286250,5320.383382
286253,6414.48897
286257,6586.54958
286261,0
286263,4623.127483
286287,5380.064162
286306,8112.480706
286326,1010.363314
286347,7626.58605
286348,4764.464944
286349,4123.840377
286351,4693.430809
286367,5881.033486
286368,4572.584864
286371,0
286394,6494.780171
286416,7543.743528
286426,8824.860936
286428,3423.307349
286437,6178.502052
286441,8568.703677
286459,0
286480,8027.791412
286489,5703.06233
286491,0
286494,6189.607109
286497,11157.44747
286501,6475.583609
286502,8178.225274
286514,6556.057942
286525,8802.575747
286543,4042.4842
286547,9464.85345
286548,0
286556,8739.085026
286580,4553.325955
286603,3177.259233
286620,4537.135534
286633,10562.92394
286640,5357.531561
286649,2942.175639
286663,3672.765559
286680,4728.222101
286684,8640.48739
286686,0
286701,7225.623924
286706,8176.698948
286707,4201.1021
286717,8129.514916
286725,4854.373701
286726,5465.353885
286731,6058.923195
286732,5952.972898
286738,5396.449448
286740,6694.170892
286746,5813.89394
286752,3059.389003
286763,8711.778185
286764,6018.506124
286767,6621.769655
286771,5920.604743
286781,8790.710975
286784,0
286787,5478.122976
286793,7872.941458
286808,5690.979297
286817,4921.701901
286836,7814.287932
286842,5020.765762
286850,6627.180838
286851,6957.203273
286854,5928.231282
286868,8756.127736
286879,4155.78702
286882,8505.45162
286895,0
286946,4236.195944
286951,4239.018527
286953,4418.569522
286956,8657.572448
286978,0
286994,6945.40243
287015,3928.771289
287032,5995.447191
287035,7236.72493
287042,4660.070395
287048,0
287054,0
287055,6193.676399
287071,5120.212117
287077,5736.809899
287078,11256.27084
287085,7299.247621
287103,8881.651193
287105,7046.465556
287115,10425.76539
287128,8112.129835
287145,6141.346823
287160,7292.703439
287176,7737.591579
287188,5298.530837
287191,8712.037348
287202,6396.964131
287217,0
287223,6308.360027
287229,6973.085303
287233,8275.617567
287241,6319.891924
287246,3441.268887
287260,8819.326933
287270,16274.73641
287273,4022.977228
287295,3611.60491
287300,11890.78949
287306,8474.74218
287315,4181.183297
287359,4174.725207
287362,5661.036437
287387,73.71659244
287396,7135.813737
287402,154.1234536
287414,6330.538774
287426,8771.513822
