True_index,prediction
381203,8743.365725752243
381209,4365.709079711447
381223,5944.120203361568
381227,5473.413385248425
381232,100.0
381240,14472.383158292076
381244,6579.6039467977
381247,4956.773159092181
381251,12449.577423328967
381273,4336.2507733957655
381281,6852.605533667221
381284,4160.316417413185
381298,928.1524955112714
381304,5754.976099052806
381317,1103.1085666964982
381324,4138.62198532113
381325,4917.972373781768
381339,4253.463115312899
381342,928.1524955112714
381357,100.0
381364,7929.884485155783
381367,4969.333943104088
381375,8900.315109547013
381377,1019.0576657348945
381388,100.0
381399,100.0
381424,4227.932667468092
381427,5815.625710249514
381450,900.5535092599692
381453,7465.342428641036
381479,8472.841155779519
381492,8030.872249029951
381501,6071.3275254998325
381516,7052.806697371537
381524,6497.715449422366
381529,6050.537238726887
381530,5624.985574776387
381534,1103.1085666964982
381536,7128.838145860344
381558,3049.4281792081565
381565,7462.3133336333585
381585,2861.3604193647084
381587,7636.536623551754
381594,7618.431876493337
381614,11388.447767421381
381623,7381.735142473534
381626,6061.830585371872
381646,5800.919930758967
381647,4499.369940581835
381652,1914.7614998161912
381655,5327.269356999683
381659,5987.276227293894
381687,4627.4524660565885
381698,5702.977496535538
381722,5538.340284441792
381734,6339.981199231087
381741,1019.0576657348945
381763,3206.969010998591
381773,9018.86173762619
381774,5460.736799469227
381792,9859.54352221918
381809,8432.985642502768
381819,100.0
381823,1103.1085666964982
381835,25660.708058870576
381839,4529.695727506022
381842,4626.569539992119
381844,4312.27274280776
381857,5398.8061400418155
381862,1341.4753968680207
381864,100.0
381877,881.6696902781242
381878,9871.965703213777
381903,5137.937957033162
381909,6443.10740932048
381918,5212.428227007913
381939,7538.7624768935575
381942,4639.585869917456
381963,5016.603918424486
381980,5137.937957033162
381982,4554.940820025111
381992,7093.127441941367
382005,5806.9866326894
382014,11226.891043910837
382032,9026.693894441229
382044,9109.84485847507
382064,4520.82420693846
382069,5284.802443486646
382078,8705.987229372287
382097,5873.698737425198
382099,928.1524955112714
382102,15573.928917502373
382129,1341.4753968680207
382135,1222.9712403930953
382147,3989.5658372965695
382155,6716.108996190001
382158,5291.295352103552
382167,7464.0787885179625
382174,4632.643964650534
382177,100.0
382186,5872.845150587685
382191,4663.852677639191
382199,5600.697150555676
382202,11828.62765748151
382213,5100.655216630425
382218,5762.2145041814365
382225,5085.0274864688035
382235,6320.1576633805025
382263,5943.043858896253
382266,100.0
382278,5172.129098937058
382292,3977.432433435702
382324,9829.210012567011
382329,5640.687047171918
382345,9236.819392327707
382351,6939.154678685595
382361,8836.610483319917
382371,13283.735786613524
382372,100.0
382399,6917.193085958786
382403,6103.372101216187
382406,1676.833849851425
382426,7254.334401934425
382432,4059.328653539018
382439,4458.467340824576
382457,7196.239758259766
382458,7098.311217807331
382472,6458.889533276341
382482,2958.234231850805
382493,10290.568136413709
382503,5624.731169991783
382510,9953.116426805365
382524,881.6696902781242
382537,5554.976076477316
382555,5943.043858896253
382572,4560.029237158192
382575,4749.669033485399
382580,12781.195219292502
382592,3546.897737503728
382630,8851.781494103543
382635,5986.489057206644
382636,5807.15843459127
382639,1103.1085666964982
382668,3137.383378513925
382688,8760.587546746192
382693,9615.992518937357
382704,6522.857460480588
382721,6501.188159224145
382756,3847.1875043746795
382760,928.1524955112714
382764,6197.595143581216
382773,100.0
382775,3637.7048480593908
382776,3486.0372997985455
382777,6233.801936762973
382784,7682.480058013579
382793,1222.9712403930953
382803,8461.60808609075
382804,8712.489034181745
382806,6424.9073035291785
382814,7389.512910468154
382822,4644.7773685114025
382823,928.1524955112714
382843,13098.28714973434
382851,6401.075598686465
382861,6792.389851884967
382868,6722.175698120435
382883,100.0
382906,10292.851734909658
382909,8422.023941840096
382912,3941.039944581081
382914,4881.371021070338
382930,7763.054438026394
382935,5845.976628009313
382939,7159.861163176139
382942,3391.9914411912996
382959,100.0
382965,4848.193322896257
382968,6494.6701197716275
382972,5033.9214953956525
382976,8515.075281006928
382993,6170.105822450959
383024,2882.38847903486
383038,5530.508127626756
383039,3704.4385692941623
383052,3537.592287521711
383071,5009.750046406802
383075,4950.706457161747
383088,13067.94591735419
383092,7502.186255017741
383099,10043.690749075402
383111,4457.778230405286
383116,11574.708705223427
383121,1103.1085666964982
383139,9035.354588500319
383153,4186.729394078127
383155,8751.483237893
383161,5793.335183920857
383168,7929.884485155783
383172,11066.795589876532
383195,5216.805082128802
383225,6856.526066654448
383230,7490.035443049243
383231,9204.435072465214
383247,6389.485376743929
383257,9513.719895685477
383268,10480.944625588716
383271,6810.564826840658
383281,5525.419710493675
383311,881.6696902781242
383327,100.0
383336,9312.657422415668
383361,1690.4869467909853
383397,10001.843460649681
383422,4144.26248056509
383424,5436.896198433964
383429,8582.041790527328
383432,3895.5277014173053
383440,1341.4753968680207
383452,3734.7720789463315
383459,4204.9294998694295
383476,4463.74687266776
383491,10223.524021546233
383507,928.1524955112714
383509,5412.3966024266
383513,1341.4753968680207
383526,6270.6534858676605
383527,6288.402254136878
383535,8562.345256327324
383545,928.1524955112714
383558,16697.599126638208
383562,5782.272001782217
383597,6225.567449390358
383602,4481.162112062552
383603,7335.347695973271
383616,5362.405928459213
383626,19450.744869450413
383635,5774.059130908577
383642,3455.8972085472215
383643,4814.838440964393
383651,4004.3009560140736
383662,4487.035395592142
383665,928.1524955112714
383667,4111.8781607025985
383670,4525.201062059348
383681,5350.272524598346
383686,4353.5756758505795
383688,10558.0967730392
383691,5640.880465572762
383714,5082.455110839123
383716,4314.130134617238
383717,3989.766978425396
383731,6280.1677667642625
383733,6192.661564108509
383736,4767.8691392767005
383738,7476.21219237883
383747,6146.04015585805
383769,4719.33552383323
383772,11242.846921090972
383788,1236.7694275668864
383794,9478.223829421986
383799,3625.571444198523
383802,4281.745814754746
383827,7262.973479494538
383854,5955.1849854851025
383855,12068.705553717216
383881,3426.3408425635794
383884,881.6696902781242
383906,6152.982061124972
383908,5865.942188685219
383919,1341.4753968680207
383920,4147.501228616675
383928,19772.53447654801
383930,4277.3025428835945
383935,928.1524955112714
383944,6345.405059590334
383959,5980.3269965433265
383960,5962.222249484909
383967,9409.918071703454
383976,4882.349305867692
383981,6027.960277814697
383987,5949.11828355467
383989,5839.892517971249
383992,10517.319706335711
384008,4240.259489729804
384014,3238.2730827201312
384022,5094.683873432875
384033,100.0
384066,5786.192534769444
384074,9135.894529189038
384112,8994.344733511196
384117,5657.908868165865
384119,6298.484847787422
384121,3740.838780876765
384122,8722.476269099405
384146,4778.244810980946
384148,6565.069969209022
384157,5852.043329939747
384212,4252.199475189827
384228,4280.767529957392
384235,7970.205229725613
384246,5858.117754598163
384259,4561.601273641951
384285,6225.141242703885
384307,5326.841976848642
384308,100.0
384315,1341.4753968680207
384351,4068.4329623922085
384355,100.0
384431,5812.170408555365
384485,5160.640450999119
384489,5270.618229415455
384506,6889.457082771909
384512,5101.53774545056
384518,6390.27254683118
384521,7486.587864083075
384525,14890.985591492008
384530,10119.528779163364
384543,100.0
384550,5059.907091909556
384566,6199.610794859077
384582,3838.7812151001945
384592,4796.437194044265
384608,1019.0576657348945
384628,7437.217988667573
384652,7315.883950058897
384667,12495.06453565713
384692,7256.9283940630785
384694,3573.9924991043135
384718,7243.912064137742
384745,9034.567418413066
384760,8530.935799454179
384762,5874.796301145151
384785,6720.46463205625
384793,1103.1085666964982
384794,1103.1085666964982
384809,5694.309079748467
384815,6395.008896756031
384836,12040.962225046693
384842,6411.062833604126
384847,10624.043324186721
384848,6316.141771660392
384854,1019.0576657348945
384862,2400.097654250895
384864,5211.566917442418
384886,11516.635678047744
384894,4101.988985452899
384899,8078.505530301322
384902,7166.810393926707
384925,7135.689714187287
384926,6904.176756033449
384940,5853.215033137944
384946,19548.23830702383
384953,5879.339232669158
384963,3710.5052712245965
384979,3843.9727136941397
384985,1103.1085666964982
384994,1089.3103795227073
384995,4168.529288286827
385019,8014.383209302835
385025,9652.827833398984
385034,4153.366789418282
385044,4344.6570626702505
385061,5227.374172233891
385064,4355.333408007202
385075,10721.208614741623
385076,9030.551526692958
385078,100.0
385094,7063.676461109332
385101,7614.415984773225
385106,4508.264596391119
385117,6337.379484374451
385119,100.0
385122,4320.196836547671
385132,3865.194191765136
385143,1341.4753968680207
385151,9547.643090371286
385163,4171.574617937566
385167,8828.492971179163
385171,6310.6182516482895
385186,6801.0505459440565
385190,4074.4996643226427
385192,1019.0576657348945
385195,4059.328653539018
385197,3328.303049607267
385205,1019.0576657348945
385216,1019.0576657348945
385236,5925.822037902305
385260,8459.017905109107
385274,8912.255095007036
385276,7736.176230068374
385298,3790.2475996567237
385299,1341.4753968680207
385316,6155.571844862281
385320,5151.878182935434
385340,3493.2679821991956
385348,881.6696902781242
385363,6656.613680083861
385391,7061.91872895271
385403,6540.375781336247
385416,6525.003629423795
385429,7580.803183720122
385433,928.1524955112714
385446,7596.7590609002555
385463,7789.915237876784
385469,928.1524955112714
385475,6790.674874239811
385482,1103.1085666964982
385491,8718.128355961137
385510,1103.1085666964982
385513,6677.290802771959
385514,7305.440393007574
385517,4838.904107557302
385518,1019.0576657348945
385535,1103.1085666964982
385536,928.1524955112714
385544,8234.7433520839
385555,9187.215555162005
385557,3935.1666610514917
385560,12443.07561851951
385574,4841.933202564978
385603,900.5535092599692
385612,3331.3244218869618
385616,928.1524955112714
385627,7235.001173685395
385642,6389.485376743929
385664,5870.243435731048
385688,3583.9797340219743
385707,6158.1658369909355
385708,3619.6981606689337
385710,10790.514711606076
385737,5040.083556058971
385742,6961.80616841503
385764,6076.261104972539
385784,7323.6621152978505
385786,3487.7950319551683
385803,5982.899372173006
385815,3173.590171695683
385818,4226.368353712314
385829,14164.403259431409
385834,3522.4297886531667
385837,5102.801385573632
385840,6640.714580896141
385851,11611.30233520687
385883,7038.527124567462
385887,4761.20868565986
385888,5658.102286566709
385892,6664.963980510246
385894,6401.523421871913
385915,3335.2449548741884
385920,8733.476550502546
385941,100.0
385943,3336.127483694323
385947,9993.010964688725
385949,4423.330769365046
385954,8141.783949841944
385968,3856.0983948270255
385969,1676.833849851425
385976,6288.845868930981
386012,100.0
386018,4899.578849589621
386032,8239.927525194198
386033,1019.0576657348945
386050,4690.691860990606
386056,6048.136664999077
386058,5112.883979224176
386080,5133.561101912273
386081,3692.297442705313
386082,10588.43028269137
386084,7257.121812463923
386086,7687.759589856762
386104,12000.407518726668
386106,4924.816219380728
386116,8184.250863354981
386129,7793.581366079408
386136,1019.0576657348945
386145,16101.304605299072
386152,7247.3847739395205
386163,5641.667635660013
386165,6405.878660493827
386182,5242.335529973609
386196,9513.836870917337
386197,6461.307515111782
386212,3589.1712326159204
386214,1103.1085666964982
386225,5833.825816040815
386231,6541.22936817376
386262,8924.388498867906
386268,100.0
386270,3365.5784645263575
386271,12601.003287111631
386275,8995.477855968926
386277,4830.226005390583
386280,8117.524864848191
386302,7967.615048743969
386312,9926.277243453951
386314,5330.508105051266
386318,6683.164086301548
386321,10709.170569613641
386331,4981.893553651429
386353,7059.317014096073
386357,2839.921565521824
386374,5764.071895990916
386379,6079.9666030599465
386388,7959.78289192893
386393,3954.14391051132
386405,15038.20175581472
386422,7178.156627700323
386432,7194.549911450221
386440,1103.1085666964982
386446,6810.582234948287
386451,6225.760867791202
386454,6794.97612128564
386460,8812.576463883812
386497,3571.9416888939904
386527,5577.33448815305
386529,5870.444576859874
386532,5507.2196047023735
386540,20774.422823889723
386563,3316.1696457463995
386566,8248.566602754312
386577,7937.2815390917995
386585,8812.787290392287
386603,7566.425551248086
386629,3353.540419398374
386640,7532.502356562279
386641,4500.051725517478
386643,4447.170196935742
386644,100.0
386666,3092.5768776568366
386667,7961.548346813534
386671,5894.5102434527835
386672,7829.770751153536
386683,9825.715686266256
386694,1341.4753968680207
386699,5041.0641445470665
386702,6316.589594845839
386703,5552.35695351305
386727,6431.856931524083
386739,7729.441636973291
386745,6346.4752813125615
386763,2472.898077416101
386764,7243.912064137742
386782,7989.287864337049
386793,9418.82045024072
386805,6117.270959961658
386817,881.6696902781242
386823,5933.512169892022
386832,3213.2291313298692
386837,4969.760149790561
386842,6292.418145856988
386853,7894.103898660498
386877,7990.317542709926
386878,881.6696902781242
386886,1676.833849851425
386910,9843.489585371084
386914,1019.0576657348945
386918,5176.24305032513
386921,1341.4753968680207
386933,7732.277313580123
386942,13101.928147101353
386971,6780.248725296118
387021,8530.48797626873
387026,6122.550491804842
387038,9717.415385690547
387041,9551.02425258719
387058,9453.169851612998
387089,7220.72160088132
387090,928.1524955112714
387093,8609.781308050842
387100,4496.557399216725
387101,1103.1085666964982
387103,5627.583081241678
387105,5337.256591917343
387110,100.0
387111,6752.9443106516255
387113,9016.271953888881
387114,5222.084613971985
387123,1341.4753968680207
387133,8133.123255782856
387146,7002.222271717744
387147,8296.480593110467
387148,3359.705180996768
387150,1019.0576657348945
387154,1103.1085666964982
387162,5485.003607190962
387177,1103.1085666964982
387184,5495.873370928757
387214,10465.330789198091
387221,7259.500769692758
387231,928.1524955112714
387234,5695.192005812938
387241,4921.226534347091
387247,4308.489639373276
387249,6953.593297541388
387267,4903.219846956634
387287,5866.77844865725
387293,4840.669562441906
387313,5220.662714380529
387314,6100.778109087532
387322,3631.630423400975
387331,4057.182484595811
387336,4553.776839554896
387340,6319.17937858315
387352,5732.474746215675
387354,881.6696902781242
387355,881.6696902781242
387364,100.0
387370,7186.274139841079
387376,8060.30542451002
387381,7250.957050865528
387385,6313.995602717186
387386,5782.272001782217
387388,11524.39222678772
387393,7403.411769213625
387395,4657.785975708757
387412,8185.3272078202945
387428,100.0
387438,4735.777897467909
387439,7932.904683970911
387458,8636.667238736842
387464,3343.4578257478292
387467,6376.381410813689
387487,1019.0576657348945
387496,881.6696902781242
387498,4257.672425433855
387502,8321.191015626304
387506,9680.114839935846
387515,100.0
387519,5803.066099702173
387529,5476.79073631732
387530,7612.365174562902
387533,4787.759091877547
387542,4936.949623241597
387551,3819.698183244423
387558,4512.28048811123
387565,8595.170887293178
387592,6860.0941351891115
387594,6509.012593311201
387656,881.6696902781242
387674,8602.853296554913
387681,3704.4385692941623
387703,4647.992159191941
387710,6918.269033179765
387712,1019.0576657348945
387715,6176.373665510219
387723,3449.6370882159426
387741,100.0
387750,5378.848302093891
387754,1676.833849851425
387757,100.0
387760,7329.922235629129
387766,8296.924207904569
387778,5257.506540757235
387785,5980.3269965433265
387787,100.0
387800,1676.833849851425
387802,108.37059123418112
387805,6571.584494324904
387808,8901.887146030775
387819,9435.756915908947
387825,9593.491166100226
387827,7117.68302679683
387836,4500.147084250362
387856,4253.889321999372
387867,1019.0576657348945
387878,6437.048430118029
387896,7991.881856465704
387897,4190.649927065355
387899,3814.803184512187
387914,9690.55839698717
387927,10104.357768379738
387929,7574.969270075316
387932,7617.436183588353
387969,6016.822566858812
387986,4483.997788669384
388007,5728.097891094786
388010,6620.0964932694
388016,1103.1085666964982
388017,6025.387902185018
388031,12101.724603083916
388036,3742.7899314342326
388041,13347.9924909515
388042,8306.661246428972
388049,6416.22920136246
388070,22441.86170943991
388079,4263.545708963444
388082,7020.615795909888
388083,3740.838780876765
388091,6391.536186954252
388102,8070.7489815613435
388105,7128.652450187482
388112,881.6696902781242
388135,9914.143839593085
388139,7977.982997720233
388157,9308.549593770684
388160,3934.973242650647
388163,6308.811429606886
388169,8608.919998485348
388170,7447.7619479370505
388185,5950.186905292002
388188,5967.06047022473
388191,6122.455133071958
388192,8026.951716042724
388210,10018.35371963144
388223,4574.99831762589
388229,4990.571655818147
388274,7496.119553087307
388276,5845.976628009313
388280,20865.42335284623
388286,4362.6637500607085
388300,7769.128862684809
388319,7154.676990065839
388331,3231.228095992344
388338,5543.619816284976
388362,5682.369094288444
388368,3261.5693283724954
388375,4778.244810980946
388376,11366.67538470407
388405,6891.21481492853
388413,6895.072447180258
388416,6634.6304708580765
388443,5411.132962303528
388445,5386.672736180948
388448,10350.691973799716
388466,5613.0455893163635
388476,8597.647904189973
388495,6061.340290582173
388508,8379.55702832706
388525,1103.1085666964982
388533,7154.676990065839
388543,5285.228650173119
388547,6838.325960863146
388550,3443.5626635575272
388578,8615.86962648025
388583,6904.184478761431
388613,1676.833849851425
388641,7639.1306156804085
388650,1676.833849851425
388659,3731.7267492955925
388678,10045.3060670677
388684,100.0
388698,4269.517052160994
388715,4857.987139413072
388718,6777.658941558809
388723,5321.202655069248
388730,1676.833849851425
388741,7687.409826339276
388743,7008.2889736481775
388756,11416.974455032148
388762,6499.666599979832
388773,6009.333965336923
388786,8203.429253943636
388799,8810.099446987017
388807,5081.128569980551
388808,8814.552745276891
388813,5269.639944618102
388817,3147.17719503074
388830,5619.014231578836
388834,4899.57112686164
388851,4192.796096008562
388855,6407.142300616899
388869,5072.661294322307
388899,6792.382129156987
388908,8375.773924892579
388919,2885.4338086855996
388921,5204.671678267934
388935,7847.970856944837
388936,100.0
388943,6443.308550449306
388946,5232.7961182413965
388948,6753.487492569958
388969,6158.407521469113
388970,7520.562371102257
388975,4682.148142163376
388986,4967.283132893765
389000,17221.02533946506
389003,4149.901802344484
389022,6073.921517628488
389025,8093.685437277495
389030,4299.945920546046
389043,4022.928441956415
389044,5282.7516332763225
389045,881.6696902781242
389051,6619.0494880310425
389057,21376.926988320683
389061,6856.526066654448
389079,5923.136498187777
389087,5271.405399502706
389097,6152.788642724127
389121,5241.90814982257
389131,6810.5899576762695
389134,7256.9283940630785
389139,5790.932695841307
389146,4872.69291890362
389151,881.6696902781242
389159,7778.760118813269
389172,5704.024501773896
389193,5024.360467164465
389194,4329.301145400863
389197,100.0
389206,928.1524955112714
389213,8698.304820110552
389214,3802.381003517591
389225,3780.686571425536
389241,928.1524955112714
389248,9152.329180095734
389251,3285.8361360942304
389252,6082.754013589446
389269,7805.271155146173
389270,4483.997788669384
389279,3255.5026264420612
389288,100.0
389304,1103.1085666964982
389311,13232.6081790414
389322,17600.633568953734
389341,100.0
389350,3653.285830886426
389364,12970.886409195231
389367,1341.4753968680207
389398,1222.9712403930953
389413,1103.1085666964982
389430,6611.359356041326
389467,6128.617193735276
389474,6406.714920465859
389475,12554.041708151923
389476,4305.04206040711
389493,100.0
389511,4038.09945274004
389536,3584.2685111557025
389542,1103.1085666964982
389559,1676.833849851425
389560,5478.695220782351
389566,4232.427332914766
389569,4650.844070441836
389573,4714.532462025869
389575,1019.0576657348945
389579,100.0
389590,8508.815160675647
389602,100.0
389606,3892.4986064096283
389608,2478.9647793465347
389609,8580.351943717782
389623,4047.1952496781505
389631,4670.80190838976
389636,1019.0576657348945
389638,4524.318533239214
389672,5368.472630389646
389675,5812.605511434386
389682,6315.714391509352
389685,5599.843563718163
389695,1103.1085666964982
389706,8288.461140637672
389726,2521.625111260416
389736,881.6696902781242
389739,100.0
389742,2836.892470514147
389749,7023.79972857794
389768,881.6696902781242
389772,1019.0576657348945
389775,7633.159272482858
389795,5085.144461700662
389809,7787.303837640499
389815,3844.8479170306273
389818,5353.059935127845
389819,1757.0272496249122
389820,12128.778821335149
389821,4781.266183260641
389847,1103.1085666964982
389858,10071.856473285388
389865,4902.600221869316
389878,7089.6505237482415
389881,9186.13960794103
389892,3213.9109162655122
389901,100.0
389919,7496.102144979676
389930,5472.442823179053
389940,5838.2026711617045
389945,4794.019212208825
389970,6061.78811376762
389982,6083.460929360701
389995,100.0
390021,7310.653508100496
390028,4790.378214841813
390067,1676.833849851425
390071,1676.833849851425
390107,8976.570834406368
390111,6387.678554702525
390127,4724.615055676413
390132,7099.289502604684
390133,3615.1957724942777
390152,17316.402723542455
390153,8202.458691874264
390166,7860.129391641317
390176,1103.1085666964982
390187,4532.104023961814
390198,9956.804171506967
390209,6698.1023087995445
390210,6332.195708508487
390225,5706.4502063373175
390256,5925.822037902305
390271,4475.784917795743
390283,4935.979061172225
390294,3710.690966897459
390321,5185.684402389382
390368,1676.833849851425
390369,100.0
390375,2833.85486359139
390376,8452.06867435854
390377,5051.246397850467
390380,100.0
390391,7152.919257909217
390407,12539.507730563244
390426,13789.054909831764
390431,7229.360678441434
390444,3905.5149363349656
390453,1676.833849851425
390473,5338.139120737478
390477,8469.385854085369
390493,9328.43954637153
390513,5421.3074928789465
390520,5204.671678267934
390533,5215.9225533086665
390543,8342.963398343614
390571,4330.184071465332
390596,3000.7011453638415
390597,9674.241556406258
390599,6094.9125482859245
390603,7937.2815390917995
390607,1019.0576657348945
390613,1222.9712403930953
390631,850.9435493511849
390640,4877.263192425353
390655,100.0
390686,4974.9732648834815
390693,900.5535092599692
390699,1676.833849851425
390715,3620.379945604577
390762,7207.511852555138
390763,4593.624630103665
390767,3032.0052170853824
390770,8296.90679979694
390799,13211.83569762042
390805,8225.102069536715
390807,9796.37786951907
390814,9546.840815867148
390816,6428.3877360589395
390830,5154.372607939859
390833,1341.4753968680207
390844,8961.417231730375
390849,6638.103180659857
390853,6866.948007206795
390855,4822.469456650604
390896,6039.860893389937
390906,928.1524955112714
390929,4639.874647051185
390932,4638.702943852986
390947,6839.401908084125
390956,8257.051286520185
390968,3880.3729252767425
390972,928.1524955112714
390978,5168.271466685332
390984,4399.257380044155
390997,766.8926483895812
391007,7722.3529793979615
391010,5041.900404519098
391016,8554.319681111443
391022,6486.55260763087
391024,7597.5462309875065
391040,4233.116840578391
391061,7053.000115772381
391072,6401.812199005642
391081,22228.66583230923
391098,6004.593804265061
391128,4323.24216619841
391130,9185.264404604539
391132,12455.209022380375
391148,5728.097891094786
391150,5612.830554416544
391161,4805.959197668848
391173,8591.602818758514
391185,9787.819046274955
391199,2764.293188477768
391200,24804.596170908153
391214,6713.497595953716
391218,9048.751632484258
391219,928.1524955112714
391243,6559.003267278589
391250,5546.213808413631
391254,5727.865102809158
391258,3486.0372997985455
391260,7357.563693484682
391274,4153.366789418282
391275,10532.925819998356
391296,1676.833849851425
391315,5367.590101569512
391317,17760.729022988042
391323,6638.220155891715
391330,7253.451475869954
391335,5872.845150587685
391366,6958.777073407353
391369,4318.933196424599
391394,3185.7235755565507
391397,7805.503943431801
391402,7988.500694249799
391411,7066.266642090977
391423,928.1524955112714
391427,8168.0096308491275
391441,11393.737325683287
391448,5137.937957033162
391461,881.6696902781242
391470,7302.868017377895
391488,12468.225352305715
391522,1019.0576657348945
391534,5532.27358251136
391535,5006.181977872138
391553,8973.357217190398
391560,100.0
391577,928.1524955112714
391584,4302.422937442843
391591,9713.942675888768
391610,7017.026110876251
391620,3188.962323608134
391633,4962.839861022614
391635,9204.533132133172
391643,6333.906774572672
391655,3908.087311964646
391674,7541.373877129842
391682,881.6696902781242
391685,11827.72732330941
391689,1341.4753968680207
391697,6905.059682097918
391699,4760.036982461663
391701,6103.372101216187
391710,9850.193320496466
391725,6146.274117608245
391746,13880.88397603232
391755,6965.82206013514
391756,7705.842720416205
391765,4750.5052934574305
391766,6310.501276416431
391778,1676.833849851425
391807,6519.388265015446
391825,1341.4753968680207
391861,20704.21258170616
391862,6561.403841006399
391908,6606.916084170175
391910,9790.311167588636
391950,8423.881333649577
391956,5036.687289426178
391980,9162.94874744027
391989,6619.476868182082
391992,13289.376281857487
392001,1341.4753968680207
392010,4645.747930580774
392011,6635.530805030177
392012,5945.002732181702
392014,6484.15203390306
392029,6629.464103099744
392058,100.0
392071,7341.8406045901775
392077,881.6696902781242
392079,9568.087424773756
392121,881.6696902781242
392132,3972.344016302621
392141,100.0
392180,8239.71249029438
392188,4676.868610320193
392198,7310.645785372514
392207,4014.8109298156583
392227,6714.59134852666
392231,6817.627221676074
392243,6086.150280222239
392245,4336.2507733957655
392247,5916.187267437209
392256,6468.3525018395685
392258,8160.845365198741
392265,1019.0576657348945
392282,4507.837216240079
392283,6238.604998570335
392287,3535.5414773113876
392299,5282.656274543439
392326,6406.714920465859
392333,4841.505822413938
392335,10065.906746586814
392353,100.0
392363,1019.0576657348945
392368,5239.306434965933
392399,5064.448423448666
392405,5084.173899631291
392406,1341.4753968680207
392437,4265.789937574612
392457,5060.760678747069
392477,6577.009954669045
392482,5138.774217005194
392483,5057.305377052919
392486,6292.6115642578325
392502,9870.995141144405
392510,10976.105454552726
392518,6018.445996918096
392523,4020.100488077565
392541,928.1524955112714
392545,4405.130663573745
392566,7706.746865735316
392575,5479.363111947
392585,1676.833849851425
392592,100.0
392604,7723.616619521034
392611,100.0
392612,6476.470013980325
392613,5374.539332320081
392631,6571.39107592406
392641,928.1524955112714
392643,2764.099770076923
392653,6525.003629423795
392671,1103.1085666964982
392687,5604.19147685643
392689,5388.556001391338
392694,1676.833849851425
392699,100.0
392701,13356.553617886359
392706,5235.005187920104
392724,6340.8347860686
392727,3220.07297692883
392733,5193.567952779944
392750,6968.299077031937
392759,5162.204764754897
392763,3378.5943972073596
392766,10011.30642921291
392774,1103.1085666964982
392777,4274.70855075494
392807,5762.808255867843
392818,5230.395544513586
392822,11941.304813178107
392829,7289.834279344927
392862,5970.787584811113
392877,5355.745474842373
392892,20737.140083486982
392893,5499.731003180484
392900,5610.258178786864
392907,4496.131192530252
392918,8588.327041694218
392923,6240.319976215492
392930,1103.1085666964982
392946,4997.52128381305
392951,100.0
392962,6704.858518393602
392974,6944.04967741783
392975,6587.879718406841
392977,1103.1085666964982
392979,7878.321774704636
392982,3482.991970147807
392983,8428.684395456938
392994,100.0
392998,6719.564297884151
393000,5459.473159346154
393011,7449.351392528441
393029,1103.1085666964982
393040,7292.445679581212
393043,675.987478165958
393052,11897.072444780468
393053,766.8926483895812
393073,1103.1085666964982
393076,100.0
393089,6353.161608330312
393100,9641.237611456447
393102,1103.1085666964982
393103,6887.742105126751
393111,4001.699241157437
393117,20578.53062995922
393139,881.6696902781242
393143,8876.833168221787
393153,7881.7770763987855
393154,6358.1735822944065
393157,5071.20423579839
393159,7329.280994042837
393181,1103.1085666964982
393196,9864.727298085145
393204,5545.243246344259
393209,7025.510794642124
393242,10377.978980336578
393245,928.1524955112714
393263,7535.548859677586
393272,1103.1085666964982
393276,5982.045785335493
393281,881.6696902781242
393289,7080.994038080499
393300,7087.156098743816
393305,6218.64716062241
393311,100.0
393324,7188.483209519787
393331,7514.302250770978
393341,6967.872870345463
393347,1676.833849851425
393350,22432.339705815324
393364,12165.772784604156
393366,5324.2479847199875
393373,1424.6688325061116
393375,4554.747401624267
393391,6674.525008741434
393392,9514.03028931818
393401,6200.87443498215
393427,5758.431400746955
393428,7609.873053249218
393454,6508.130064491066
393482,9010.30061069133
393495,6487.533196118965
393516,7738.537433911401
393530,9209.523489598294
393533,3626.446647535011
393538,7999.638405205683
393548,11821.660621378978
393550,8502.941877146059
393583,8688.22222646001
393594,100.0
393621,4670.80190838976
393629,4705.44438781574
393634,7178.061268967439
393641,5900.133330589114
393659,6145.010477485173
393661,3681.1423236417986
393677,100.0
393685,7093.416219075095
393691,5252.418123624154
393719,5309.069251208381
393721,5261.078817683241
393737,4320.390254948516
393740,5127.49439998184
393746,2959.2047939201766
393750,4905.645551520055
393758,5818.237110485798
393794,5697.764381442617
393812,6756.960202371737
393827,4566.78544675225
393836,928.1524955112714
393846,6437.234125790891
393857,6990.876037944126
393858,4993.6007508258235
393883,3431.4369824246414
393889,8252.750039474358
393924,6832.237642433738
393944,7966.732519923834
393955,6276.695056962483
393963,6052.227085536432
393964,5397.040685157212
393977,3843.9649909661584
393978,8039.532943089041
393990,881.6696902781242
393993,7290.734613517026
394001,5867.632035494764
394019,9854.552767509726
394059,7696.3207167916225
394073,5206.361525077479
394075,5758.005194060483
394079,8098.488499084858
394085,6144.127948665038
394095,2351.5640388074253
394096,1019.0576657348945
394100,4318.146026337348
394103,5209.951210111117
394116,100.0
394138,4201.900404861753
394146,3431.4369824246414
394154,8822.115875616026
394163,10708.433969294467
394168,4882.349305867692
394171,6403.863009215965
394173,10724.48790614256
394190,5046.05489925652
394197,7939.871720073444
394206,4584.985552543551
394217,1019.0576657348945
