true_index,pred_sales
316553,5324
316555,0
316558,4903
316579,16603
316596,5588
316599,0
316606,3253
316608,2556
316610,6982
316626,13384
316634,0
316648,0
316667,0
316670,4586
316684,0
316689,6592
316693,0
316701,4801
316704,4793
316709,3688
316712,3218
316736,2251
316759,7288
316813,4279
316822,5001
316861,0
316865,9012
316897,5245
316903,7844
316906,7190
316926,0
316928,12817
316929,9818
316933,4377
316943,15089
316944,7932
316984,4471
317007,4691
317018,6058
317025,5373
317032,0
317044,0
317046,5466
317054,4799
317058,4546
317060,0
317062,3879
317066,5304
317074,0
317076,11307
317082,12250
317088,9886
317102,3274
317116,7124
317128,7454
317131,4025
317134,2679
317156,8497
317161,6408
317165,7448
317169,11380
317182,7869
317186,8165
317204,3314
317214,0
317215,0
317219,3178
317220,4651
317225,10367
317235,0
317252,5480
317253,5994
317256,0
317260,4572
317261,6735
317272,0
317275,9565
317280,6729
317289,4507
317291,8663
317299,0
317304,5371
317316,5336
317329,4887
317330,4609
317352,7361
317353,0
317366,17675
317370,6369
317376,9132
317393,5882
317421,4487
317458,5189
317460,11344
317462,4432
317482,9086
317500,5046
317514,3881
317519,7600
317521,4022
317523,5166
317539,4588
317550,5289
317556,4725
317563,14180
317593,13241
317600,6554
317601,6344
317650,5422
317652,5375
317658,5940
317675,6656
317679,7249
317691,5735
317695,0
317701,0
317705,5775
317718,0
317720,5956
317725,6214
317732,1884
317736,5332
317767,0
317788,5727
317789,0
317818,0
317826,4769
317834,8726
317837,4267
317848,8130
317851,0
317875,25471
317876,6577
317879,5997
317887,6723
317890,5627
317907,3277
317912,10628
317914,6964
317926,6116
317940,6716
317949,4764
317952,6141
317962,0
317969,5409
317976,3589
317979,8404
317980,4736
317989,3911
317995,9693
318008,12776
318015,0
318028,5344
318032,0
318037,6009
318048,10780
318075,0
318076,7724
318082,4257
318084,3981
318086,0
318087,3843
318096,4081
318102,3225
318104,8293
318128,5532
318139,0
318142,9967
318147,6207
318151,5250
318160,8862
318163,5584
318167,10524
318173,0
318181,9455
318197,3020
318217,4095
318224,7627
318225,0
318227,0
318230,4462
318245,5850
318249,0
318271,7621
318274,2766
318275,6633
318302,6407
318327,0
318344,8563
318350,13049
318360,5933
318363,5297
318370,2325
318388,4434
318412,6362
318415,4077
318417,9903
318431,19649
318433,12924
318445,0
318461,8393
318492,6835
318503,0
318508,0
318518,3940
318555,7339
318567,8421
318580,9265
318584,0
318603,0
318620,3293
318642,4728
318649,10953
318653,6091
318661,4441
318664,11234
318677,7217
318685,0
318688,0
318722,0
318724,8565
318731,9238
318737,5413
318741,4152
318757,7085
318786,3806
318790,6006
318816,5567
318820,0
318822,6064
318823,6049
318825,3973
318831,13537
318836,5004
318844,5081
318856,3780
318862,0
318864,4302
318870,7286
318881,5311
318893,10419
318899,3178
318901,0
318910,0
318929,6621
318935,4759
318945,7562
318955,6330
318964,2087
319000,3476
319004,4505
319008,2945
319017,6343
319033,12381
319034,0
319044,6841
319046,8611
319047,5580
319050,0
319051,8719
319062,6447
319073,0
319086,0
319093,6600
319096,6490
319101,9386
319105,7791
319122,2743
319129,4051
319141,6786
319143,5377
319151,3722
319154,6748
319187,14496
319188,6659
319191,11458
319206,0
319211,3918
319212,4607
319225,2944
319233,12396
319243,7905
319251,6040
319258,4342
319286,9700
319317,5858
319333,0
319379,7413
319389,2940
319392,8984
319394,10110
319406,10693
319415,0
319440,4278
319460,10319
319465,6101
319466,7518
319470,16038
319476,7487
319479,14664
319485,6581
319492,7637
319500,9047
319504,4756
319506,0
319532,0
319538,8720
319575,18675
319580,9466
319589,6928
319591,7600
319592,0
319607,7906
319618,7449
319622,6783
319625,3951
319628,3567
319637,5886
319640,7800
319642,5483
319667,0
319694,5232
319696,7069
319733,3216
319735,11588
319744,11456
319789,4702
319793,3033
319795,7201
319804,5474
319814,7716
319822,10489
319836,10584
319837,6051
319858,7859
319867,12540
319870,7693
319876,7869
319902,6621
319903,6757
319910,0
319914,8902
319924,10847
319927,7639
319946,11424
319961,11884
319970,5255
319971,8215
320022,6670
320025,0
320033,0
320042,0
320073,8091
320082,7362
320104,0
320105,9345
320136,0
320140,4049
320145,7812
320147,0
320154,5132
320169,7779
320173,0
320177,7148
320191,8357
320195,7237
320206,0
320246,4067
320248,8123
320252,0
320258,12967
320283,12413
320297,0
320298,9417
320317,6019
320334,9358
320343,7048
320344,6892
320346,6624
320358,7603
320366,8161
320379,5772
320395,8582
320431,5119
320434,7447
320436,3483
320447,0
320454,2324
320459,5948
320475,6745
320481,6012
320482,8739
320498,4929
320527,6084
320528,5973
320546,11487
320553,0
320567,7374
320573,7603
320574,4236
320579,4236
320580,0
320605,8419
320606,5340
320620,4395
320621,8721
320624,9170
320628,15926
320633,7978
320635,10442
320640,12877
320658,0
320659,0
320671,7041
320675,5180
320722,4198
320735,5520
320754,3543
320773,9309
320778,10028
320788,7825
320790,0
320804,4085
320807,0
320813,15353
320833,6370
320836,6901
320843,9325
320846,5454
320850,0
320859,0
320867,8842
320874,0
320877,8117
320889,4002
320906,8862
320929,5388
320939,3648
320975,0
321011,8527
321024,14675
321036,5859
321058,0
321088,5492
321101,4994
321106,3629
321126,4861
321143,6498
321154,0
321156,0
321159,2731
321165,3923
321169,0
321174,3967
321185,0
321187,0
321213,5802
321214,11023
321221,11545
321257,9081
321264,0
321279,7127
321296,8248
321325,14161
321338,4518
321347,0
321353,2063
321359,0
321361,4211
321368,0
321377,4268
321392,4340
321402,7417
321429,4360
321463,0
321470,7098
321489,9410
321503,7573
321511,0
321517,13171
321551,5391
321560,0
321573,8163
321576,0
321586,8857
321636,19807
321649,0
321655,5296
321670,4545
321679,6981
321683,0
321721,8241
321722,8934
321729,6500
321730,4147
321734,14759
321742,3353
321755,6307
321771,5933
321782,0
321784,5114
321785,6819
321794,6128
321797,4264
321818,8648
321826,0
321832,6610
321844,5023
321860,7753
321874,6213
321891,0
321892,6705
321894,5592
321941,10667
321953,7663
321963,0
321964,7125
321977,4934
321981,7633
321983,0
321997,0
322031,7514
322032,3720
322043,5358
322054,6689
322067,6275
322075,3241
322087,6943
322097,8385
322102,3201
322110,5316
322115,7668
322121,0
322125,3983
322136,11700
322147,0
322148,3347
322152,0
322155,5882
322177,0
322187,6231
322189,0
322200,0
322205,7522
322215,8758
322218,0
322227,7465
322254,10111
322261,5736
322266,12948
322272,6269
322281,8954
322289,6841
322290,9776
322312,7274
322317,7280
322321,8680
322331,9859
322347,10129
322349,0
322353,7592
322363,0
322364,4120
322379,2851
322380,4462
322402,3838
322426,4952
322439,8148
322451,4950
322477,6044
322485,0
322527,3196
322528,4781
322549,6101
322562,4978
322569,6776
322576,0
322581,7156
322584,0
322591,10509
322596,3905
322610,11526
322622,0
322628,0
322638,4113
322642,7195
322649,5781
322652,6121
322663,4622
322671,2925
322672,11151
322675,2662
322684,0
322715,5423
322728,4107
322731,5482
322733,4311
322735,5738
322742,4086
322760,6673
322772,7619
322773,7001
322781,9760
322789,0
322791,2758
322795,8202
322800,0
322802,5650
322810,7662
322814,0
322827,8563
322844,4067
322846,7245
322860,3564
322867,6390
322888,7083
322890,6878
322891,6561
322900,10691
322913,5663
322922,7930
322926,6632
322927,5943
322939,6252
322942,4680
322992,0
322995,4720
322996,3740
322997,11811
323002,4516
323035,7150
323040,4602
323048,7474
323075,0
323087,3539
323091,2183
323095,7858
323096,8165
323103,4941
323108,4060
323114,6698
323123,9707
323128,0
323137,2957
323143,7707
323148,8233
323154,14238
323164,3804
323177,6804
323188,10257
323200,0
323201,8060
323206,0
323216,9066
323217,2514
323232,9592
323244,4632
323247,6698
323252,0
323273,8141
323280,7786
323293,5120
323336,8284
323344,11675
323347,10134
323355,8621
323358,6860
323362,2905
323375,13472
323376,11291
323378,8476
323381,12215
323397,7078
323399,8135
323400,9405
323404,0
323406,0
323407,2225
323435,7447
323436,2420
323445,4732
323447,3459
323476,4696
323478,0
323497,6567
323516,7369
323548,0
323563,5066
323570,3483
323571,5336
323579,5688
323589,0
323592,0
323602,5941
323612,5360
323622,7806
323633,0
323635,3247
323637,4336
323647,5022
323655,5140
323666,0
323672,0
323674,0
323680,9697
323681,8154
323685,5714
323710,3865
323712,17106
323720,4688
323733,0
323744,0
323748,10814
323752,0
323760,4320
323761,3720
323822,0
323830,1513
323855,7723
323871,4213
323872,7375
323897,3703
323899,3005
323909,16893
323915,0
323923,0
323938,6728
323960,4780
323966,6714
323979,4454
323981,7128
323990,0
324009,6967
324023,0
324024,4747
324034,8400
324037,7678
324039,16525
324042,6249
324045,3233
324054,0
324059,9411
324062,6797
324083,3183
324086,7639
324092,0
324116,6958
324127,5192
324130,9369
324133,7010
324167,10629
324182,6537
324193,8854
324204,5460
324208,5889
324217,5759
324235,4526
324245,7850
324264,0
324294,4887
324306,0
324327,5089
324353,0
324356,0
324392,10063
324401,8644
324417,6297
324423,9958
324430,6778
324444,10826
324455,0
324486,12735
324489,5198
324496,6616
324497,16231
324504,6708
324512,4060
324523,9194
324537,8902
324539,5863
324549,0
324563,4443
324564,8864
324565,7303
324587,7349
324630,9653
324632,5637
324644,4959
324662,9587
324669,7454
324684,8981
324699,7029
324704,6022
324713,9125
324723,9766
324725,0
324730,6258
324757,11636
324766,5542
324773,0
324776,5821
324781,3781
324795,7080
324798,7658
324816,3399
324820,0
324822,7479
324835,8517
324866,6464
324920,6017
324949,5537
324965,8995
324971,7500
324989,6067
325005,3970
325025,0
325048,3808
325059,12956
325076,0
325099,10774
325100,0
325102,2977
325124,0
325148,0
325177,4596
325183,8376
325195,4801
325196,0
325201,5957
325223,2829
325224,0
325226,6207
325231,6334
325234,5149
325236,5588
325245,5745
325247,4488
325255,4472
325261,5625
325278,2786
325282,5753
325284,3483
325285,5589
325287,4884
325291,0
325300,4842
325318,0
325324,0
325348,4607
325352,0
325371,0
325379,0
325396,7543
325406,8854
325408,9881
325410,2530
325421,0
325433,4644
325435,12849
325438,9166
325445,6972
325458,12839
325461,8132
325463,7127
325478,4679
325485,11141
325489,15972
325490,0
325491,4974
325498,8684
325507,0
325509,0
325519,8588
325526,5325
325534,4837
325538,12617
325551,6985
325575,2986
325576,7014
325579,0
325584,7648
325603,6334
325607,5666
325608,8530
325632,0
325643,6828
325644,5121
325651,9468
325657,7845
325671,6319
325672,4331
325684,6833
325720,8169
325725,8460
325746,0
325773,8055
325797,0
325809,3202
325825,4368
325838,5548
325843,17223
325859,11214
325863,14703
325880,0
325881,6499
325884,7780
325889,7831
325896,0
325897,5635
325901,7980
325916,4788
325933,3735
325951,0
325958,3685
325961,13299
325992,4320
326012,0
326013,10889
326014,7616
326023,4610
326036,0
326047,19132
326049,6261
326051,9105
326052,7824
326056,0
326057,6732
326066,6946
326074,6393
326088,4089
326094,0
326131,8517
326150,5952
326153,10624
326157,4844
326158,6396
326161,0
326167,4943
326169,8374
326171,14680
326179,0
326204,23920
326212,11799
326220,7380
326221,11177
326223,6675
326228,7143
326231,20005
326232,3881
326233,6435
326246,7316
326253,0
326257,9001
326258,4984
326267,3606
326278,3341
326292,14237
326300,0
326322,5995
326326,0
326341,4147
326348,7009
326350,7629
326351,4856
326374,9919
326384,7932
326439,5124
326456,8497
326468,6679
326481,4204
326482,5243
326485,6701
326491,9388
326518,14536
326526,8095
326539,7590
326593,4298
326623,0
326629,6956
326630,10319
326657,5852
326661,8847
326665,0
326667,6616
326678,3610
326681,6329
326693,7357
326696,0
326699,8476
326701,27173
326709,0
326741,0
326746,10900
326765,0
326767,0
326770,4472
326773,9000
326790,4786
326820,6194
326822,4848
326824,0
326828,7406
326847,3891
326850,5164
326874,6000
326894,0
326901,2650
326916,0
326932,2154
326937,13787
326941,3069
326946,5137
326954,5474
326991,8744
327004,8091
327006,5380
327008,0
327046,9064
327048,6772
327059,3430
327063,14870
327083,2972
327101,13090
327115,7664
327123,1261
327124,5903
327125,8250
327134,0
327155,5575
327158,0
327164,0
327194,6710
327196,6656
327199,8374
327202,6621
327205,0
327218,6365
327235,7974
327239,3307
327241,0
327251,6485
327259,6375
327268,11711
327273,7484
327283,6908
327286,5826
327329,3243
327332,5440
327344,0
327374,5208
327376,5637
327378,8188
327387,5041
327399,0
327400,5049
327407,3516
327411,6233
327429,0
327446,3585
327494,12158
327496,6224
327508,5460
327512,0
327514,0
327529,10136
327533,7931
327534,8838
327540,9498
327547,6760
327549,12184
327574,8253
327582,8752
327593,6807
327622,7570
327630,7323
327635,10072
327642,8580
327648,5191
327651,5261
327654,5130
327658,3946
327669,4586
327687,6091
327693,0
327706,6849
327710,0
327718,6158
327725,0
327731,6280
327738,2006
327792,0
327803,7302
327830,9405
327831,1576
327834,5015
327853,6943
327858,5658
327862,4996
327866,4917
327891,0
327896,0
327909,3966
327945,6044
327965,6305
327970,0
327972,5711
327979,6818
327981,5591
327994,5466
328011,5612
328021,11369
328050,6683
328102,7676
328114,0
328120,11777
328131,0
328133,7341
328144,0
328147,0
328156,0
328157,8637
328160,9271
328167,3733
328173,5195
328197,8969
328209,7428
328210,3304
328213,9034
328255,7386
328258,5516
328265,7612
328266,15700
328267,12479
328284,9600
328289,0
328295,0
328307,7010
328339,6019
328347,7699
328348,4481
328349,5044
328354,6651
328365,4933
328378,4328
328382,5417
328391,5087
328399,5916
328407,4881
328413,9383
328418,4776
328439,3095
328443,7013
328444,0
328458,9807
328461,6455
328483,6135
328506,7653
328540,0
328554,8187
328555,9819
328583,7011
328600,6813
328607,7349
328632,5474
328639,7271
328646,5700
328668,3357
328687,7571
328704,0
328716,4182
328720,7509
328721,8348
328733,0
328734,2106
328740,6495
328771,9598
328793,7644
328800,6310
328803,0
328819,10491
328829,22261
328837,0
328841,0
328857,3205
328863,6167
328865,1847
328870,8458
328875,5311
328888,9664
328915,6785
328918,5140
328929,5341
328930,8629
328932,0
328944,11349
328958,3686
328959,12670
328962,5886
328963,10008
328986,5027
329012,6573
329041,0
329045,8567
329050,3745
329058,5706
329059,5910
329067,5008
329077,6825
329089,0
329091,5665
329115,4874
329117,4061
329127,5163
329130,2734
329134,5663
329164,6487
329166,5327
329171,10749
329174,9950
329177,4841
329244,10716
329248,0
329255,6288
329257,9723
329265,9635
329266,2738
329277,9157
329283,8057
329298,5806
329310,6485
329314,0
329316,14333
329322,5040
329326,6022
329344,0
329372,7243
329373,12419
329376,5782
329387,2467
329398,10424
329401,5281
329403,0
329407,7968
329409,4742
329427,5622
329430,6712
329431,4432
329439,0
329451,0
329460,17112
329461,4752
329468,4847
329469,10134
329473,0
329475,0
329477,3559
329481,0
329495,8929
329502,6193
329508,4292
329540,8555
329552,6431
329560,0
329571,9702
329598,5235
329605,7257
329616,8310
329632,6154
329640,10861
329656,3993
329671,0
329678,12431
329692,14550
329695,4084
329708,8275
329711,21365
329713,0
329719,8502
329732,0
329748,4005
329760,5550
329805,2293
329810,4305
329813,9422
329817,3577
329820,0
329830,0
329852,14415
329855,6175
329875,3292
329884,5001
329889,6757
329896,5687
329904,0
329931,5268
329947,0
329955,10462
329959,3641
329963,9172
329966,10374
329968,0
329999,5130
330007,5824
330021,7407
330022,0
330029,7777
330046,4309
330050,7176
330057,4207
330068,6075
330069,4493
330071,5741
330087,4183
330090,7497
330100,10671
330127,5921
330139,7729
330141,6104
330143,5242
330145,6217
330149,8564
330157,9397
330162,6509
330172,6571
330191,0
330194,6093
330216,4177
330233,9484
330234,7357
330237,0
330247,1484
330257,0
330272,6557
330273,6483
330282,6024
330301,4521
330307,4321
330311,10011
330318,10161
330323,5634
330330,8070
330346,6986
330356,6041
330357,0
330371,14242
330379,5971
330387,0
330395,4048
330397,5686
330403,1432
330430,0
330440,0
330443,10004
330448,0
330456,9573
330457,6517
330464,0
330465,6595
330483,2149
330500,5801
330506,9044
330507,0
330538,6802
330556,0
330570,7794
330585,7084
330589,8028
330604,2241
330605,5964
330607,4025
330637,0
330639,3057
330652,0
330653,0
330666,0
330684,8810
330708,2443
330719,7634
330723,6516
330732,6900
330756,5780
330776,3995
330779,4366
330796,11304
330815,11716
330817,6745
330832,8495
330863,2983
330866,5945
330890,0
330897,8738
330909,6136
330927,9389
330933,2620
330950,0
330965,6097
330972,4864
330973,9971
330975,2251
330978,4174
330983,10128
330993,2635
331001,861
331002,8264
331016,6745
331023,5423
331029,9236
331033,0
331038,0
331039,3735
331051,5414
331052,0
331065,6720
331069,4589
331090,5211
331101,0
331103,6500
331112,4844
331116,0
331117,7782
331160,3780
331161,11653
331165,5618
331170,10012
331182,4228
331183,4789
331186,17132
331195,12368
331200,7146
331206,0
331215,6661
331220,5300
331241,7408
331254,6825
331265,8209
331274,4969
331277,7388
331281,6240
331288,0
331313,3117
331316,0
331336,9734
331343,5720
331352,7823
331353,0
331357,0
331358,3844
331375,0
331376,8714
331391,8411
331399,7017
331414,6321
331417,13311
331423,5078
331457,3415
331463,3212
331466,6140
331468,4932
331471,5641
331474,4364
331484,8151
331498,8875
331504,3342
331506,9731
331517,2214
331520,3132
331524,7961
331530,7808
331536,5656
331538,0
331544,9200
331550,3799
331551,7086
331552,7716
331561,13089
331593,3268
331609,3584
331623,0
331628,2274
331644,5479
331650,7087
331656,5932
331662,8146
331680,8003
331705,11237
331707,8393
331709,4307
331710,4451
331724,0
331728,4117
331737,6776
331745,17030
331749,3844
331760,6959
331775,15488
331776,0
331779,7748
331780,11630
331794,7556
331800,6930
331810,0
331825,10728
331833,13640
331834,6691
331840,8767
331844,4836
331847,6816
331862,7778
331882,3040
331891,7280
331896,4554
331899,6223
331921,4694
331923,15678
331930,4426
331942,0
331959,3577
331973,8623
331976,9572
331981,10785
332004,0
332006,9795
332010,6572
332017,7298
332027,7043
332030,4972
332039,5192
332041,0
332064,5292
332066,4109
332068,0
332076,7160
332083,0
332086,7378
332107,0
332111,9225
332139,13759
332143,7704
332157,9197
332169,6840
332171,7737
332175,5416
332178,12686
332179,8434
332181,0
332184,7629
332200,5208
332223,5402
332254,4456
332262,2717
332284,5396
332330,8488
332334,8963
332339,9099
332340,1850
332349,7485
332366,0
332384,5918
332389,6152
332412,7214
332419,0
332431,5894
332454,7248
332467,8953
332476,5852
332490,8036
332494,0
332496,7751
332505,11198
332510,4413
332513,0
332514,6372
332515,4846
332516,9284
332545,6440
332560,8479
332572,3974
332573,4091
332574,7732
332575,6098
332583,10449
332589,9050
332598,10488
332623,2007
332625,11074
332634,6286
332637,8834
332642,5230
332668,5067
332684,14705
332688,6776
332689,3356
332702,4645
332705,4748
332719,6599
332723,0
332748,2805
332762,0
332765,8421
332806,7556
332826,5992
332852,4253
332867,4422
332868,3431
332878,6298
332912,6033
332941,9645
332942,6686
332968,0
332974,4685
332998,3464
333007,3084
333013,0
333019,4603
333024,0
333029,5647
333031,7301
333059,10318
333065,5229
333066,0
333083,5247
333085,5780
333086,6808
333087,6776
333109,7902
333112,0
333119,7549
333124,7035
333127,0
333132,0
333140,9342
333151,0
333163,1590
333167,8541
333169,7782
333203,2222
333230,20157
333233,7697
333270,0
333273,0
333285,3892
333297,8776
333305,9456
333328,0
333331,6101
333345,6992
333351,5650
333355,7400
333359,3294
333362,8604
333368,3189
333384,5270
333385,7400
333394,0
333395,6256
333416,8806
333418,7702
333447,5849
333448,4740
333449,4644
333461,6929
333463,9825
333464,0
333467,0
333472,6359
333491,6193
333525,10604
333539,8221
333552,4909
333554,6693
333556,6784
333562,5461
333564,4769
333573,8376
333580,5861
333619,14434
333627,3712
333629,0
333641,4561
333650,12227
333667,6091
333674,8288
333687,4266
333690,6968
333693,4603
333699,0
333722,4817
333723,2467
333773,0
333775,3368
333784,4235
333819,4366
333820,8680
333826,6809
333835,7758
333845,14738
333856,7778
333858,5563
333869,7124
333885,6828
333891,0
333896,7361
333910,0
333918,8893
333925,7701
333930,6133
333932,6002
333940,7463
333953,3998
333955,9266
333964,8628
333969,3950
333976,0
333997,6796
334010,7060
334015,4159
334023,0
334029,5437
334031,8245
334071,16364
334075,3691
334076,5205
334081,6037
334113,4408
334115,6700
334116,0
334123,0
334132,5679
334136,4836
334149,7048
334156,5909
334165,7466
334166,4584
334172,0
334173,12347
334183,0
334186,3270
334189,9325
334199,6746
334203,13057
334209,9798
334214,8836
334221,7060
334223,5922
334236,7491
334246,4704
334261,0
334263,0
334270,4404
334288,4360
334300,6444
334305,0
334312,19043
334324,4511
334363,0
334381,4596
334384,7808
334403,7049
334404,7659
334422,4792
334430,3922
334431,9081
334480,11680
334494,0
334502,5245
334525,8534
334546,5423
334551,6281
334554,2771
334575,7262
334576,0
334578,6136
334583,6377
334597,6121
334609,7510
334613,5910
334615,11695
334620,3354
334624,4236
334646,6888
334649,7536
334652,10712
334693,0
334696,11662
334697,4758
334703,5219
334712,3894
334723,4604
334728,5637
334730,5562
334737,6690
334743,5311
334751,7067
334761,0
334771,4835
334776,0
334783,4236
334813,5192
334816,9264
334834,8980
334840,6588
334846,0
334854,0
334890,0
334904,0
334926,6508
334938,0
334950,0
334959,0
334979,5545
334980,8897
334986,6963
335015,0
335029,8160
335040,7914
335045,0
335047,12183
335064,7627
335065,5038
335073,2145
335103,6569
335120,2143
335124,5764
335142,16712
335143,6369
335152,5735
335167,4857
335168,4512
335173,5499
335188,8146
335211,10573
335223,0
335251,0
335262,5163
335285,5876
335292,3801
335310,0
335319,7505
335340,6669
335384,9325
335394,7711
335397,5959
335412,3322
335438,3342
335442,8141
335473,7574
335475,5765
335489,10299
335495,10116
335496,15735
335498,7419
335500,3968
335505,0
335515,11741
335527,10040
335548,0
335552,6711
335560,5125
335564,9193
335565,9378
335568,0
335569,5899
335574,6857
335583,8006
335602,8464
335622,4573
335647,0
335660,6453
335663,5133
335664,8858
335698,6643
335705,8273
335709,0
335725,7741
335726,2835
335742,5869
335749,6442
335754,4777
335766,10816
335767,2575
335786,2340
335787,14792
335807,13898
335819,5700
335823,0
335829,5900
335838,4824
335850,2494
335861,7143
335870,3016
335878,8143
335882,5619
335889,3380
335903,8305
335916,9905
335928,15583
335939,2930
335955,4327
335970,7542
335971,0
335976,5856
335978,8738
335991,3706
335996,11509
336002,3974
336005,10614
336026,7135
336030,4764
336041,4789
336047,6652
336061,7847
336073,0
336083,7058
336084,5026
336107,5872
336111,13070
336113,15014
336125,6133
336126,2257
336136,6450
336156,10322
336165,3082
336168,4976
336175,11031
336183,7470
336184,6069
336206,2847
336213,0
336218,5874
336221,0
336225,9472
336244,3311
336246,0
336254,0
336265,5983
336270,8769
336281,5658
336288,5568
336291,5778
336296,7766
336305,7965
336312,9337
336314,6954
336315,4201
336317,8909
336325,2774
336338,8923
336352,4270
336356,0
336367,5961
336373,6068
336387,8363
336401,7268
336416,15321
336426,0
336427,0
336444,0
336445,10747
336449,9296
336464,4859
336517,7608
336522,12622
336544,8006
336559,18362
336579,5818
336584,3653
336615,0
336622,7697
336623,4499
336654,0
336661,5301
336667,0
336670,0
336672,10558
336679,10862
336697,7515
336702,12189
336703,5523
336709,3366
336730,0
336732,3260
336758,6542
336788,7434
336825,7221
336826,0
336830,7814
336885,0
336889,4787
336908,0
336915,10830
336925,8254
336932,0
336935,5046
336938,2603
336953,0
336975,0
336983,5722
336984,0
336994,7057
337010,6534
337015,6467
337027,4720
337030,5337
337035,7867
337044,8446
337049,5437
337059,2390
337069,6087
337070,0
337073,5880
337082,0
337083,8558
337091,5645
337100,5822
337109,17763
337110,7665
337115,0
337117,4387
337124,9298
337129,3997
337134,5215
337138,5613
337141,9050
337146,8689
337158,4507
337190,11728
337191,6214
337209,0
337215,6302
337222,3458
337223,0
337242,6482
337245,0
337247,6790
337258,7711
337285,20935
337287,5336
337295,4483
337299,8116
337305,7662
337310,5108
337312,0
337315,5148
337333,7423
337337,8102
337347,4440
337378,4080
337386,7019
337402,6915
337406,6943
337420,6834
337424,0
337431,6986
337448,9415
337468,4734
337481,6195
337487,0
337494,6129
337496,4586
337515,7386
337516,4131
337518,2303
337521,8102
337522,13648
337529,6901
337539,5658
337540,6580
337542,7626
337549,10943
337553,0
337559,5337
337563,0
337564,0
337571,3437
337577,5739
337587,9706
337595,6412
337600,5666
337623,6009
337627,15677
337629,4737
337631,2748
337638,9883
337648,12979
337651,3601
337661,4789
337663,4560
337670,7366
337675,6919
337681,4905
337686,6525
337687,11273
337690,6317
337705,0
337707,6454
337726,10209
337738,9538
337742,3456
337760,7133
337764,6766
337767,5454
337780,8194
337802,9606
337811,0
337834,10963
337836,7902
337857,4499
337867,12002
337869,4446
337874,6844
337876,5679
337878,7774
337882,0
337889,5081
337897,6156
337903,0
337908,3070
337919,5710
337928,3494
337930,5785
337945,6975
337958,8312
337980,12171
337990,7774
338018,7678
338034,0
338055,8012
338068,5722
338073,4787
338081,5702
338086,6351
338089,4451
338109,3829
338115,0
338119,10122
338121,5618
338131,4293
338143,3971
338144,5130
338162,6568
338165,8465
338173,4091
338175,7617
338184,6577
338219,4395
338222,5912
338240,6288
338254,9162
338271,3150
338286,10306
338302,0
338312,4612
338316,5594
338317,3809
338319,5169
338323,0
338342,5556
338343,5607
338344,6126
338354,8029
338356,3514
338371,8614
338377,5607
338383,3871
338401,8108
338403,0
338417,5182
338429,6372
338458,6909
338462,3379
338478,4120
338502,7002
338503,0
338508,0
338522,3807
338524,5281
338526,7881
338540,6048
338543,6368
338550,27173
338560,10429
338599,3680
338615,5753
338625,5161
338630,9001
338636,5222
338653,8515
338664,6101
338678,6167
338680,3602
338690,2396
338694,0
338712,6129
338720,5459
338723,5322
338727,0
338728,6018
338740,7551
338748,0
338753,4638
338767,0
338773,5069
338810,0
338812,8303
338829,11917
338830,8429
338841,0
338844,0
338859,6839
338860,3606
338882,4969
338892,4560
338903,0
338919,4805
338933,4517
338951,6965
338954,0
338964,0
338973,0
338988,3446
338991,0
339002,5794
339016,7591
339028,7180
339035,4906
339039,8714
339043,3037
339054,8018
339055,12107
339057,9836
339069,3344
339072,4903
339080,5944
339087,5482
339088,2275
339093,14688
339155,0
339160,6780
339193,6908
339201,7294
339204,8571
339205,9027
339214,7348
339226,6877
339241,3366
339247,4866
339252,8202
339259,3602
339265,3114
339279,5762
339285,6285
339328,7992
339335,5081
339341,16078
339346,5381
339361,0
339370,7030
339372,0
339377,7105
339380,1698
339386,6004
339398,4720
339416,10273
339418,3513
339425,0
339427,8896
339432,8760
339451,4883
339453,8368
339477,9878
339497,8024
339520,3702
339523,11916
339534,0
339540,2803
339553,10760
339562,0
339569,14822
339575,4581
339580,8975
339592,0
339594,5339
339596,5689
339622,9564
339656,8150
339697,7568
339734,6469
339742,0
339743,3897
339750,0
339766,1677
339776,7470
339777,8036
339778,3610
339786,3831
339805,4780
339819,3422
339822,8646
339841,0
339847,7359
339849,2770
339876,6242
339877,6390
339885,4481
339892,2946
339893,4523
339900,9124
339904,0
339916,3867
339917,2800
339921,14675
339931,0
339932,4222
339941,10177
339956,7104
339958,5523
339959,6379
339967,3715
339972,6382
339976,5856
339979,4379
339990,0
339994,8118
339998,4639
339999,0
340021,7485
340022,5948
340027,2986
340029,11886
340039,0
340043,9343
340050,3698
340056,8836
340092,3704
340105,3438
340108,5292
340116,7026
340135,14880
340145,4087
340147,4180
340150,7372
340152,6011
340206,6860
340208,10711
340209,0
340217,6611
340227,8789
340237,6658
340246,7791
340254,3831
340265,5952
340268,10352
340276,5053
340296,8170
340300,7229
340312,8917
340313,0
340314,4160
340338,7303
340357,0
340363,12713
340378,7175
340396,6047
340401,15873
340425,12354
340430,4770
340476,9449
340517,4869
340520,3508
340524,0
340531,0
340557,3325
340564,7266
340573,13020
340580,9249
340586,3832
340594,6007
340603,0
340606,9369
340617,9070
340624,5021
340638,9540
340639,6040
340673,3796
340694,0
340698,7540
340713,5271
340726,10934
340736,4565
340740,8984
340773,6132
340775,7950
340788,4152
340825,12972
340833,0
340841,0
340850,8606
340854,5606
340855,4753
340858,6496
340869,9704
340875,0
340876,5508
340878,8514
